HID, ,sex,age,sr_type,sido,ara_size,school1,school2,occ0,occ1,occ2,fac,marry,inc1_1,inc2_1,wt
12745,1274502,2,53,2,15,3,4,1,,16,14,5,2,10000,833,6149.2071189861400000
12746,1274601,1,70,1,15,3,4,1,,4,3,2,2,6000,500,5597.7918249116900000
12746,1274602,2,63,1,15,3,4,1,,11,9,2,2,6000,500,7719.3432138512800000
12748,1274801,1,41,2,15,3,4,1,,5,2,3,2,6500,542,16151.4431618699000000
12748,1274802,2,42,2,15,3,4,1,,11,9,3,2,6500,542,15330.9006376037000000
12749,1274901,1,55,1,15,3,3,1,,1,7,6,2,3200,267,4199.7373580382200000
12749,1274902,2,51,1,15,3,4,1,,4,3,6,2,3200,267,5057.2639045941900000
12751,1275101,2,86,1,15,3,1,99,,16,14,4,3,240,20,1656.6052270263000000
12752,1275201,2,73,1,15,3,3,1,,11,9,1,3,14400,1200,12407.5004960012000000
12753,1275301,1,55,1,15,3,4,1,,6,1,7,2,2500,208,3166.3967970610300000
12753,1275302,2,49,1,15,3,4,1,,16,14,7,2,2500,208,4028.7664223538900000
12753,1275304,2,86,1,15,3,1,99,,16,14,7,2,2500,208,1707.1352644119100000
12755,1275501,1,62,1,15,3,4,1,,6,1,4,2,8000,667,3584.2128265391200000
12755,1275502,2,60,1,15,3,3,1,,16,14,4,2,8000,667,3402.1238942547900000
12755,1275503,2,85,1,15,3,1,99,,16,14,4,3,8000,667,2264.1751278780300000
12756,1275601,1,57,1,15,3,4,1,,6,1,4,2,10000,833,5670.7723181105700000
12756,1275602,2,54,1,15,3,4,1,,16,14,4,2,10000,833,6828.6632497773200000
12757,1275701,1,68,1,15,3,4,1,,6,1,2,2,1000,83,5504.1366387167700000
12757,1275702,2,68,1,15,3,4,1,,16,14,2,2,1000,83,5224.5097269804100000
12758,1275801,1,57,1,15,3,4,1,,6,1,5,2,6000,500,4009.5445934299300000
12758,1275802,2,46,1,15,3,4,1,,16,14,5,2,6000,500,5101.5459091969700000
12758,1275803,2,90,1,15,3,2,5,,16,14,5,3,6000,500,2161.7110578274900000
12759,1275901,1,53,1,15,3,4,1,,6,1,7,2,6000,500,4343.6835165286700000
12759,1275902,2,49,1,15,3,4,1,,16,14,7,2,6000,500,4356.4002656081400000
12760,1276001,1,80,1,15,3,2,5,,16,14,3,3,1500,125,4255.7290854629600000
12762,1276201,2,75,1,15,3,1,99,,5,2,1,3,2000,167,4623.8205180190400000
12764,1276401,2,76,1,15,3,2,1,,6,1,2,3,500,42,4059.5735721866900000
12766,1276601,2,32,1,16,3,6,1,,16,14,5,1,8400,700,2828.7543447269500000
12766,1276602,2,30,1,16,3,6,1,,2,8,5,1,8400,700,2828.7543447269500000
12766,1276604,1,27,1,16,3,6,1,,3,6,5,1,8400,700,4743.2342252031300000
12766,1276605,1,60,1,16,3,4,1,,6,1,5,2,8400,700,3008.7806295119500000
12766,1276606,2,59,1,16,3,4,1,,3,6,5,2,8400,700,3346.2662210292900000
12767,1276702,1,60,2,16,2,6,1,,5,2,3,2,14000,1167,8363.0819547105100000
12767,1276703,2,51,2,16,2,6,1,,2,8,3,2,14000,1167,11799.7679823696000000
12767,1276704,1,29,2,16,2,6,2,,14,12,3,1,14000,1167,13184.0972939912000000
12769,1276901,1,60,2,16,2,6,1,,2,8,5,2,14000,1167,3136.1958186155900000
12769,1276902,2,58,2,16,2,5,1,,2,8,5,2,14000,1167,3487.9731767180900000
12769,1276904,1,30,2,16,2,6,1,,3,6,5,1,14000,1167,3106.3582854196200000
12769,1276905,1,27,2,16,2,6,4,,16,14,5,1,14000,1167,4944.0996787490700000
12770,1277001,2,88,1,16,2,2,5,,16,14,1,3,500,42,7006.4698572556300000
12771,1277101,1,39,1,16,2,5,1,,5,2,4,2,2500,208,4668.5466675182700000
12771,1277102,2,40,1,16,2,5,1,,3,6,4,2,2500,208,5161.5233959141200000
12772,1277201,1,45,2,16,2,6,1,,9,5,5,2,3500,292,4184.2349002933900000
12772,1277202,2,41,2,16,2,5,1,,16,14,5,2,3500,292,3660.3058545293100000
12774,1277401,1,55,1,16,2,6,1,,2,8,4,2,4000,333,3496.9168966048000000
12774,1277402,2,47,1,16,2,4,1,,11,9,4,2,4000,333,4449.3038231594200000
12774,1277403,1,20,1,16,2,6,2,,14,12,4,1,4000,333,4964.8601401558600000
12775,1277501,2,32,2,16,2,5,1,,3,6,2,1,7000,583,9049.9042328365800000
12775,1277502,1,26,2,16,2,5,1,,3,6,2,1,7000,583,15174.8120412148000000
12778,1277801,1,49,2,4,1,4,1,,2,8,5,2,3600,300,4968.2016732553100000
12778,1277802,2,47,2,4,1,4,1,,11,9,5,2,3600,300,4715.8018906983700000
12778,1277803,2,18,2,4,1,4,2,,13,11,5,1,3600,300,4486.3285576597400000
12778,1277804,1,16,2,4,1,4,2,,13,11,5,1,3600,300,4726.4464376465500000
12782,1278201,1,45,2,16,2,6,1,,8,4,4,2,6000,500,4547.2240211631400000
12782,1278202,2,43,2,16,2,6,1,,3,6,4,2,6000,500,3977.8432863204500000
12782,1278203,2,16,2,16,2,4,2,,13,11,4,1,6000,500,4106.1821411234500000
12785,1278501,1,54,2,1,1,7,1,,3,6,5,2,10000,833,4466.7676975278700000
12785,1278502,2,52,2,1,1,6,1,,11,9,5,2,10000,833,4239.8422887512100000
12785,1278503,1,22,2,1,1,6,2,,14,12,5,1,10000,833,4998.9399984401000000
12785,1278504,1,20,2,1,1,6,2,,14,12,5,1,10000,833,4998.9399984401000000
12785,1278505,1,15,2,1,1,3,2,,12,10,5,1,10000,833,4489.9567356304900000
12787,1278701,1,47,2,16,2,6,1,,5,3,5,2,6500,542,3815.7653274860200000
12787,1278702,2,46,2,16,2,6,1,,11,9,5,2,6500,542,3621.9128226389800000
12787,1278703,1,18,2,16,2,4,2,,13,11,5,1,6500,542,3630.0882341546500000
12787,1278704,2,17,2,16,2,4,2,,13,11,5,1,6500,542,3445.6686913862100000
12787,1278705,2,15,2,16,2,3,2,,12,10,5,1,6500,542,3445.6686913862100000
12789,1278901,1,87,1,16,3,4,1,,16,14,2,2,800,67,3015.0523047648400000
12789,1278902,2,86,1,16,3,2,1,,16,14,2,2,800,67,2861.8784611551800000
12790,1279001,1,58,2,16,3,4,5,,6,1,2,2,3500,292,9908.3589513513400000
12790,1279002,2,59,2,16,3,4,1,,9,5,2,2,3500,292,9404.9841269597000000
12791,1279102,2,91,1,16,3,1,99,,16,14,1,2,360,30,2661.7828487857700000
12792,1279201,1,63,1,16,3,3,1,,6,1,4,2,12000,1000,3341.0212487690900000
12792,1279202,2,63,1,16,3,3,1,,6,1,4,2,12000,1000,3171.2871896130600000
12792,1279203,1,36,1,16,3,4,1,,3,6,4,1,12000,1000,4151.9145444216100000
12792,1279204,2,34,1,16,3,5,1,,3,6,4,1,12000,1000,3141.1157997297000000
12793,1279301,2,96,1,16,3,1,99,,16,14,1,3,400,33,6796.2549663236700000
12795,1279501,2,71,1,16,3,3,1,,6,1,1,3,700,58,8381.7791829907500000
12798,1279801,2,83,1,16,3,2,1,,16,14,1,3,500,42,6796.2549663236700000
12800,1280001,1,83,1,16,3,6,1,,16,14,2,2,3000,250,2976.3036989513600000
12800,1280002,2,79,1,16,3,4,1,,16,14,2,2,3000,250,2825.0984025797000000
12801,1280101,1,55,1,16,3,4,1,,6,1,4,2,7200,600,2856.8615911245100000
12801,1280102,2,54,1,16,3,4,1,,1,7,4,2,7200,600,3440.1920342857800000
12801,1280105,2,25,1,16,3,6,2,,14,12,4,1,7200,600,3648.5134601401600000
12801,1280106,1,19,1,16,3,6,2,,14,12,4,1,7200,600,3643.1339526908100000
12802,1280201,2,75,1,16,3,2,5,,6,1,1,3,2000,167,8104.0736103394000000
12803,1280301,1,66,1,16,3,3,1,,6,1,2,2,3000,250,3695.5516149957300000
12803,1280302,2,68,1,16,3,4,1,,6,1,2,2,3000,250,3507.8063330209500000
12804,1280401,1,77,1,16,3,5,5,,9,5,2,2,2000,167,3258.3132465936500000
12804,1280402,2,74,1,16,3,2,5,,9,5,2,2,2000,167,3198.7625852940300000
12805,1280502,2,85,1,16,3,2,5,,16,14,2,2,300,25,3469.8530000093900000
12805,1280503,1,51,1,16,3,6,5,,16,14,2,1,300,25,8164.8014928804000000
12806,1280601,1,50,1,16,3,4,1,,8,4,5,2,3600,300,4001.5869967654500000
12807,1280701,2,61,1,16,3,4,1,,6,1,2,3,3000,250,15644.5348274312000000
12807,1280702,1,38,1,16,3,6,1,,5,2,2,1,3000,250,20482.1474079891000000
12808,1280801,2,79,1,16,3,1,99,,6,1,1,3,1000,83,6617.6571305246400000
12809,1280901,1,59,1,16,3,3,1,,6,1,5,2,6000,500,3170.7659342378500000
12809,1280902,2,57,1,16,3,3,1,,5,2,5,2,6000,500,3009.6813638089300000
12809,1280903,2,25,1,16,3,6,2,,14,12,5,1,6000,500,4049.4024022588700000
12809,1280904,2,22,1,16,3,6,2,,14,12,5,1,6000,500,4273.0918347682000000
12809,1280905,1,19,1,16,3,6,2,,14,12,5,1,6000,500,4043.4318088579200000
12810,1281001,1,68,1,16,3,4,1,,6,1,2,2,5000,417,3695.5516149957300000
12810,1281002,2,69,1,16,3,3,1,,6,1,2,2,5000,417,3507.8063330209500000
12812,1281201,1,79,1,16,3,3,1,,6,1,2,2,2000,167,2935.8201660178200000
12812,1281202,2,76,1,16,3,2,1,,6,1,2,2,2000,167,2786.6715564679900000
12813,1281301,1,74,1,8,3,1,99,,16,14,2,2,2400,200,2283.0924233511100000
12813,1281302,2,68,1,8,3,3,1,,11,9,2,2,2400,200,2304.3616554239900000
12815,1281502,2,52,1,4,1,3,1,,11,9,2,2,1500,125,14370.2822977219000000
12815,1281503,1,26,1,4,1,4,1,,16,14,2,1,1500,125,16056.1801078091000000
13003,1091303,2,34,2,3,2,6,1,,11,9,4,2,4800,400,4601.6093938772900000
13003,1300301,1,35,2,3,2,6,1,,5,2,4,2,4800,400,6082.3892490147300000
13005,1170404,1,35,2,1,2,7,2,,15,13,4,2,8000,667,5430.8882139912300000
13005,1300501,2,37,2,1,2,7,1,,11,9,4,2,8000,667,5154.9825454107000000
13006,1187803,1,39,2,8,2,6,1,,3,6,4,2,6000,500,6678.8615186834600000
13006,1187804,2,38,2,8,2,6,1,,11,9,4,2,6000,500,6339.5550037893000000
13009,1028104,2,36,2,8,2,7,1,,2,8,4,2,6000,500,6339.5550037893000000
13009,1300901,1,40,2,8,2,6,1,,3,6,4,2,6000,500,7779.3318699840600000
13011,1223103,1,39,2,12,2,5,1,,5,2,4,2,5500,458,6299.9004240750500000
13011,1301101,2,38,2,12,2,5,1,,11,9,4,2,5500,458,5979.8462874391200000
13012,1234403,2,36,2,5,2,6,1,,5,2,2,2,7000,583,14925.5279173636000000
13012,1301201,1,39,2,5,2,6,1,,3,6,2,2,7000,583,15724.3740284186000000
13013,1233902,1,35,1,13,3,5,5,,5,2,5,2,4000,333,3378.6711487916300000
13013,1301301,2,30,1,13,3,4,1,,5,2,5,2,4000,333,2556.1213300546700000
13014,1230204,1,38,2,13,2,5,1,,3,6,4,2,6000,500,5590.3551678314300000
13014,1301401,2,34,2,13,2,5,1,,11,9,4,2,6000,500,4229.3628050145900000
13015,1231904,2,32,2,13,2,5,1,,2,8,4,2,6000,500,4242.0636072563500000
13015,1301501,1,34,2,13,2,5,1,,3,6,4,2,6000,500,4469.1079057405800000
13016,1150603,2,79,1,8,2,1,99,,16,14,1,3,500,42,10703.6421687166000000
13017,1150904,1,43,1,8,2,5,1,,7,4,5,2,4000,333,6098.2208498793700000
13017,1150905,2,40,1,8,2,4,1,,5,2,5,2,4000,333,5788.4126501077200000
13019,1235104,1,32,1,5,2,6,5,,6,1,1,1,3000,250,35442.9674437133000000
13020,1044303,1,35,1,1,2,4,1,,3,6,2,2,4800,400,13829.4776160890000000
13020,1302001,2,36,1,1,2,4,1,,3,6,2,2,4800,400,13126.8980163181000000
13021,1169502,2,38,2,4,2,5,1,,2,8,4,2,4800,400,13192.0339881180000000
13021,1302101,1,38,2,4,2,5,1,,3,6,4,2,4800,400,13898.0998041253000000
13022,1302201,2,39,2,2,2,6,1,,3,6,4,2,7500,625,5282.0501495910500000
13022,1302203,1,42,2,2,2,6,1,,3,6,4,2,7500,625,6481.6570000586500000
13023,1210703,2,33,2,11,2,6,1,,2,8,5,2,6000,500,5798.0832623563200000
13023,1302301,1,40,2,11,2,6,1,,2,8,5,2,6000,500,8926.6553395043600000
13024,1183804,2,37,2,8,2,6,1,,11,9,4,2,5000,417,5813.5778276720100000
13024,1302401,1,42,2,8,2,6,1,,3,6,4,2,5000,417,7133.8999734853700000
13025,1134303,2,37,1,8,2,5,1,,11,9,4,2,6000,500,6350.6649261345900000
13025,1302501,1,40,1,8,2,5,1,,3,6,4,2,6000,500,7792.9649677207400000
13027,1184103,1,49,2,8,2,4,1,,9,5,4,2,3800,317,7996.4938450396000000
13027,1184104,2,30,2,8,2,4,1,,9,5,4,2,3800,317,4786.7447710753300000
13028,1165603,2,32,2,11,2,6,1,,11,9,4,2,7780,648,5258.3616415479800000
13028,1302801,1,39,2,11,2,6,1,,8,4,4,2,7780,648,6950.4817941606800000
13029,1169803,2,37,2,8,2,5,1,,11,9,4,2,5400,450,5813.5778276720100000
13029,1302901,1,42,2,8,2,5,1,,3,6,4,2,5400,450,7133.8999734853700000
13030,1028304,2,32,2,1,2,6,1,,11,9,3,2,6000,500,11273.8351144889000000
13030,1303001,1,36,2,1,2,6,1,,3,6,3,2,6000,500,14901.7110376145000000
13031,1189103,2,34,2,9,2,6,1,,11,9,4,2,5000,417,3580.4817983826900000
13031,1303101,1,35,2,9,2,6,1,,3,6,4,2,5000,417,4732.6667982190200000
13036,1182603,2,37,2,8,2,6,1,,11,9,4,2,3500,292,6339.5550037893000000
13036,1303601,1,37,2,8,2,6,1,,3,6,4,2,3500,292,6678.8615186834600000
13037,1023604,2,32,1,1,2,4,1,,11,9,3,2,4000,333,9853.6890777283800000
13037,1303701,1,38,1,1,2,4,1,,3,6,3,2,4000,333,13024.5675761299000000
13039,1174802,1,36,1,7,2,4,1,,7,4,4,2,6000,500,5588.9692952699400000
13039,1303901,2,35,1,7,2,4,1,,11,9,4,2,6000,500,5305.0326261050600000
13041,1055804,1,39,1,1,2,6,1,,3,6,3,2,4000,333,14406.3931344479000000
13041,1304101,2,38,1,1,2,5,1,,3,6,3,2,4000,333,13674.5044685471000000
13042,1252404,1,34,2,14,2,7,1,,3,6,3,2,4000,333,11558.0552553645000000
13042,1304201,2,35,2,14,2,6,1,,3,6,3,2,4000,333,13764.5461488341000000
13045,1250304,2,35,2,14,3,6,1,,2,8,3,2,5000,417,11860.7726231102000000
13045,1304501,1,34,2,14,3,4,1,,3,6,3,2,5000,417,9959.4613485192500000
13047,1118704,1,35,2,11,2,6,1,,3,6,4,2,3800,317,6971.3541332865400000
13047,1304701,2,34,2,11,2,6,1,,11,9,4,2,3800,317,5274.1525335579400000
13051,1229202,1,57,2,12,3,4,1,,2,8,5,2,8400,700,4731.0404206286100000
13051,1229206,2,37,2,12,3,4,1,,6,1,5,2,8400,700,4762.8678627186700000
13052,1238403,2,35,2,13,2,4,1,,11,9,5,2,5000,417,4538.3247505980600000
13052,1238404,1,35,2,13,2,5,1,,7,4,5,2,5000,417,4781.2255778111600000
13053,1230102,1,47,1,13,2,4,1,,5,2,4,2,5000,417,6610.2975467609900000
13053,1230103,2,32,1,13,2,4,1,,9,5,4,2,5000,417,3956.9601165688800000
13054,1208503,1,37,2,11,2,5,1,,3,6,1,4,3000,250,17670.5273230271000000
13055,1208104,1,38,2,11,2,6,1,,3,6,4,2,4600,383,12871.4512683392000000
13055,1305501,2,41,2,11,2,6,1,,2,8,4,2,4600,383,14230.6164192674000000
13056,1183805,2,34,2,8,2,6,1,,3,6,3,2,4000,333,12166.3279537958000000
13056,1305601,1,38,2,8,2,6,1,,3,6,3,2,4000,333,16081.4045721952000000
13057,1057503,2,44,1,1,2,4,1,,5,2,4,2,7000,583,4697.8785761281200000
13057,1057504,1,49,1,1,2,6,1,,5,2,4,2,7000,583,5370.3237589427200000
13057,1305701,2,17,1,1,2,4,2,,13,11,4,1,7000,583,4849.4482366366800000
13057,1305702,2,15,1,1,2,3,2,,12,10,4,1,7000,583,4849.4482366366800000
13060,1148404,2,30,2,8,2,4,1,,11,9,6,2,2500,208,3800.2608863485200000
13060,1148405,1,28,2,8,2,4,1,,16,14,6,2,2500,208,6372.2491613420900000
13062,1133704,1,33,2,8,2,5,1,,8,4,4,2,6000,500,5411.7934224040500000
13062,1306201,2,28,2,8,2,4,1,,11,9,4,2,6000,500,8175.8557129463600000
13063,1067704,2,27,1,2,2,6,1,,3,6,1,1,2800,233,51181.2295871948000000
13068,1117203,2,36,1,6,2,6,1,,3,6,4,2,6600,550,8165.7265682976900000
13068,1306801,1,39,1,6,2,6,1,,2,8,4,2,6600,550,8602.7736830891300000
13070,1242005,1,30,1,14,3,6,1,,3,6,3,2,3000,250,10187.5229801500000000
13070,1307001,2,29,1,14,3,5,1,,5,3,3,2,3000,250,15390.7792587233000000
13072,1105104,1,35,1,4,2,6,1,,3,6,4,2,8400,700,6195.0197334381500000
13072,1307201,2,34,1,4,2,6,1,,11,9,4,2,8400,700,4686.8195759194400000
13079,1209202,1,36,2,11,3,5,1,,3,6,4,2,7600,633,6886.4867045247300000
13079,1209203,2,34,2,11,3,5,1,,3,6,4,2,7600,633,5209.9463899791200000
13080,1049902,1,36,2,1,2,6,1,,3,6,4,2,8000,667,10946.3408939392000000
13080,1049903,2,35,2,1,2,6,1,,11,9,4,2,8000,667,10390.2334242491000000
13081,1016704,1,31,2,1,2,6,1,,3,6,2,2,6000,500,11017.4159680103000000
13081,1308101,2,32,2,1,2,6,1,,17,15,2,2,6000,500,10457.6976679995000000
13082,1017004,1,35,2,1,2,6,1,,1,7,3,2,5400,450,14946.4609665466000000
13082,1308201,2,35,2,1,2,6,1,,4,3,3,2,5400,450,14187.1352092489000000
13083,1016603,2,36,2,1,2,5,1,,2,8,3,2,5000,417,12297.3608834150000000
13083,1308301,1,38,2,1,2,6,1,,2,8,3,2,5000,417,12955.5418852761000000
13084,1018002,1,36,2,1,2,6,1,,3,6,4,2,5400,450,10946.3408939392000000
13084,1308401,2,33,2,1,2,6,1,,11,9,4,2,5400,450,8281.4142640235300000
13085,1185104,2,33,1,8,2,6,1,,11,9,4,2,3000,250,10270.8496924109000000
13085,1308501,1,33,1,8,2,6,1,,3,6,4,2,3000,250,10820.5674899614000000
13086,1221205,2,33,2,12,2,6,1,,11,9,3,2,3300,275,10949.0290071742000000
13086,1308601,1,34,2,12,2,6,1,,3,6,3,2,3300,275,11535.0444091510000000
13087,1223104,1,37,2,12,2,5,1,,3,6,3,2,5400,450,15088.8671901816000000
13087,1308701,2,37,2,12,2,5,1,,1,7,3,2,5400,450,14322.3067628274000000
13089,1000304,1,38,2,1,2,6,1,,3,6,3,2,5500,458,10906.6695450380000000
13089,1308901,2,37,2,1,2,6,1,,2,8,3,2,5500,458,10352.5775007462000000
13089,1308902,2,68,2,1,2,6,1,,16,14,3,3,5500,458,6097.3743835469400000
13090,1146603,2,43,2,8,2,6,1,,2,8,2,2,4500,375,15780.4413518321000000
13090,1309001,1,44,2,8,2,6,1,,5,2,2,2,4500,375,16625.0442546197000000
13092,1269204,2,67,2,15,2,3,5,,4,3,1,3,3000,250,12596.1381030095000000
13093,1220506,2,31,1,12,3,6,1,,11,9,3,2,7200,600,9468.8528107674300000
13093,1309301,1,33,1,12,3,6,1,,3,6,3,2,7200,600,9975.6460234372300000
13094,1242503,2,28,1,14,2,5,1,,11,9,4,2,5000,417,6399.1329304243100000
13094,1309401,1,39,1,14,2,5,1,,9,5,4,2,5000,417,5314.3471234329900000
13095,1242803,1,35,2,14,2,6,1,,3,6,4,2,8000,667,5249.3718332858300000
13095,1309501,2,39,2,14,2,6,1,,16,14,4,2,8000,667,4982.6877499052700000
13096,1085004,1,45,2,3,3,5,1,,5,2,4,2,4000,333,6982.4329733612100000
13096,1085005,2,40,2,3,3,4,1,,8,4,4,2,4000,333,6108.1275072440300000
13096,1309601,2,15,2,3,3,3,2,,12,10,4,1,4000,333,6305.1966305969300000
13097,1166704,2,42,1,8,2,4,1,,5,2,3,3,1600,133,12627.7163705155000000
13097,1166705,2,20,1,8,2,6,2,,14,12,3,1,1600,133,14512.7972119121000000
13097,1309701,1,18,1,8,2,4,2,,13,11,3,1,1600,133,13732.7977378546000000
13098,1274906,2,28,2,15,3,4,1,,3,6,1,1,1400,117,50653.8578938778000000
13100,1185307,2,26,1,1,2,6,1,,3,6,4,1,8000,667,13245.1507829102000000
13100,1310003,1,30,1,1,2,6,1,,3,6,4,2,8000,667,8767.2804416299600000
13102,1146402,1,32,1,4,2,6,2,,14,12,3,1,3500,292,29510.5135230578000000
13102,1310201,2,30,1,4,2,6,1,,11,9,3,2,3500,292,28011.2895208480000000
13103,1105803,1,42,2,4,2,4,1,,8,4,3,2,4000,333,14376.8469757809000000
13103,1310301,2,42,2,4,2,4,1,,11,9,3,2,4000,333,13646.4593447643000000
13106,1076502,2,43,2,2,2,6,1,,11,9,3,2,4000,333,13437.5550960956000000
13106,1310601,1,43,2,2,2,6,1,,3,6,3,2,4000,333,14156.7617258400000000
13107,1231905,1,31,2,13,2,6,1,,3,6,3,2,4200,350,10670.2671563308000000
13107,1310701,2,36,2,13,2,6,1,,11,9,3,2,4200,350,12707.2748354907000000
13108,1197404,2,40,2,9,2,5,1,,4,3,3,2,10000,833,11503.0739515139000000
13108,1310801,1,42,2,9,2,5,1,,16,14,3,2,10000,833,12118.7430214604000000
13109,1197403,1,42,2,9,2,6,1,,3,6,3,2,10000,833,12118.7430214604000000
13109,1310901,2,37,2,9,2,6,1,,3,6,3,2,10000,833,9875.8401422323500000
13110,1169503,1,36,1,8,2,5,1,,3,6,3,2,3600,300,16101.8537611277000000
13110,1311001,2,34,1,8,2,4,1,,4,3,3,2,3600,300,12181.7987130709000000
13112,1023706,1,37,1,11,2,6,1,,3,6,5,2,5000,417,7677.4564470821000000
13112,1311201,2,35,1,11,2,4,1,,16,14,5,2,5000,417,7287.4182672180800000
13115,1045605,1,33,2,1,1,6,1,,5,2,3,2,10000,833,11671.1394778085000000
13115,1311501,2,32,2,1,1,6,1,,3,6,3,2,10000,833,11078.2100316775000000
13116,1063404,1,38,1,2,1,6,1,,5,2,3,2,2500,208,14295.1574534813000000
13116,1311601,2,33,1,2,1,6,1,,5,3,3,2,2500,208,10814.9492135102000000
13117,1111002,1,37,2,5,1,4,1,,5,2,3,1,3600,300,14518.0441277039000000
13117,1311702,2,34,2,5,1,5,1,,11,9,3,2,3600,300,10983.5733136595000000
13118,1311801,2,52,1,8,2,4,1,,5,2,2,3,3600,300,5678.5604692297900000
13118,1311802,2,18,1,8,2,4,2,,13,11,2,1,3600,300,5708.0404789383500000
13119,1133204,1,31,1,8,2,5,1,,3,6,3,1,5000,417,12872.3345441483000000
13119,1311901,2,31,1,8,2,6,1,,3,6,3,2,5000,417,12218.3807287400000000
13120,1182604,1,34,2,11,2,6,1,,3,6,3,2,11000,917,13343.9467410667000000
13120,1312001,2,31,2,11,2,5,1,,16,14,3,2,11000,917,12666.0335891053000000
13121,1210205,2,88,1,6,2,3,1,,16,14,1,3,500,42,15812.7276698222000000
13122,1503502,2,30,1,1,2,6,1,,3,6,3,1,4000,333,11432.7765370632000000
13122,1503503,1,36,1,1,2,5,1,,3,6,3,2,4000,333,15111.7991865946000000
13123,1015203,1,39,2,1,1,6,1,,3,6,2,2,4400,367,13543.0770300435000000
13123,1015205,2,32,2,1,1,6,1,,3,6,2,2,4400,367,10245.9655132310000000
13124,1280303,1,31,1,16,3,8,2,,14,12,3,2,4000,333,9005.7401763519800000
13124,1312401,2,28,1,16,3,6,1,,16,14,3,2,4000,333,13605.4033336383000000
13125,1128303,1,32,2,7,1,5,1,,3,6,3,2,4080,340,10679.7177554161000000
13125,1128305,2,30,2,7,1,4,1,,11,9,3,2,4080,340,10137.1555535338000000
13126,1003304,1,34,1,1,1,6,1,,2,8,4,2,4000,333,4274.9203620976900000
13126,1312601,2,33,1,1,1,5,1,,3,6,4,2,4000,333,4057.7413824982700000
13127,1503905,1,35,1,1,2,6,1,,3,6,2,2,6000,500,14017.1383200859000000
13127,1503906,2,30,1,1,2,6,1,,3,6,2,2,6000,500,10604.6148525323000000
13131,1036403,1,37,2,1,1,6,1,,5,3,1,1,4000,333,35593.9075165043000000
13134,1050505,1,34,1,1,1,5,1,,3,6,3,1,4000,333,11691.0885322090000000
13134,1050506,2,31,1,1,1,5,1,,11,9,3,2,4000,333,11097.1456133318000000
13135,1051005,1,40,1,14,3,6,1,,3,6,3,2,4000,333,14484.6436022820000000
13135,1313501,2,37,1,14,3,6,1,,2,8,3,2,4000,333,11803.8664967175000000
13136,1051103,2,37,2,1,1,5,1,,2,8,3,2,7000,583,11114.9960842190000000
13136,1051105,1,43,2,1,1,6,1,,3,6,3,2,7000,583,13639.3237728877000000
13137,1051104,1,34,2,8,1,5,1,,5,2,3,2,3000,250,13551.8219419691000000
13137,1313701,2,31,2,8,1,6,1,,11,9,3,2,3000,250,12863.3480964293000000
13139,1104104,2,28,1,4,1,4,1,,16,14,3,2,3600,300,18113.8784431414000000
13139,1104107,1,29,1,4,1,6,1,,3,6,3,2,3600,300,19083.3718795238000000
13150,1122602,2,60,2,15,1,3,1,,11,9,1,3,480,40,28005.1527814362000000
13154,1153403,1,35,1,4,2,6,1,,10,15,2,1,8800,733,15800.8296404232000000
13154,1153405,2,29,1,4,2,5,1,,3,6,2,2,8800,733,19026.1582338528000000
13163,1238704,1,27,1,13,3,4,1,,10,15,1,1,1800,150,45992.7223532845000000
13168,1259603,1,57,1,15,3,4,1,,16,14,1,2,400,33,36426.7828500665000000
13173,1106402,1,40,1,1,1,6,1,,3,6,4,2,7000,583,12532.0142818454000000
13173,1106405,2,37,1,1,1,6,1,,11,9,4,2,7000,583,10212.6243199077000000
13175,1071604,2,29,2,1,1,6,1,,3,6,1,1,3200,267,41977.3336128722000000
13178,1530703,1,38,2,8,2,5,1,,3,6,4,2,6000,500,15150.6818670585000000
13178,1530705,2,38,2,8,2,5,1,,11,9,4,2,6000,500,14380.9810657765000000
13179,1177103,2,36,2,8,2,5,1,,3,6,2,1,7000,583,14832.5794861761000000
13179,1177105,1,42,2,8,2,6,1,,3,6,2,2,7000,583,18201.2078516413000000
13180,1073903,2,38,2,2,1,6,1,,3,6,3,2,6500,542,13507.0581122275000000
13180,1073905,1,38,2,2,1,6,1,,16,14,3,2,6500,542,14229.9846917419000000
13181,1275202,1,39,2,15,3,5,1,,3,6,3,2,4500,375,16602.5291304018000000
13181,1275203,2,33,2,15,3,6,1,,4,3,3,2,4500,375,12560.5828369097000000
13182,1002303,1,53,2,1,1,6,1,,3,6,3,2,8000,667,12799.8386733389000000
13182,1002307,2,44,2,1,1,6,1,,3,6,3,2,8000,667,11830.9353302773000000
13183,1000403,1,36,1,1,1,5,1,,3,6,1,1,7000,583,35653.9612486071000000
13184,1007803,1,34,2,4,1,4,1,,3,6,2,2,5000,417,12312.5591593575000000
13184,1007804,2,35,2,4,1,4,1,,3,6,2,2,5000,417,14663.0886437895000000
13186,1016004,1,34,2,1,1,5,5,,5,2,4,1,3600,300,26989.3717004142000000
13186,1016005,2,33,2,1,1,5,1,,11,9,4,2,3600,300,25618.2293844322000000
13190,1041903,1,31,1,1,1,5,1,,3,6,3,2,3000,250,11815.7742669776000000
13190,1319001,2,28,1,1,1,5,1,,11,9,3,2,3000,250,17850.6565205587000000
13195,1057804,2,31,2,8,1,8,2,,14,12,3,2,6000,500,13006.6784481257000000
