,PID,q6_1,q6_1_1,,new
9950,1191802,925,40,040,925040
9951,1191802,932,70,070,932070
9952,1192002,937,20,020,937020
9953,1192002,923,310,310,923310
9954,1192002,937,20,020,937020
9955,1192002,923,310,310,923310
9956,1192002,937,10,010,937010
9957,1192002,936,20,020,936020
9958,1192002,921,90,090,921090
9959,1192101,939,20,020,939020
9960,1192101,932,70,070,932070
9961,1192101,932,10,010,932010
9962,,,,000,000
9963,1192101,933,380,380,933380
9964,1192102,932,30,030,932030
9965,1192102,939,20,020,939020
9966,1192102,932,30,030,932030
9967,1192102,932,70,070,932070
9968,,,,000,000
9969,1192501,932,70,070,932070
9970,1192602,932,70,070,932070
9971,1192701,932,70,070,932070
9972,1192702,932,70,070,932070
9973,1192702,932,20,020,932020
9974,1192703,932,10,010,932010
9975,1192703,923,10,010,923010
9976,1192703,932,10,010,932010
9977,1192703,923,10,010,923010
9978,1192703,932,60,060,932060
9979,1192902,932,30,030,932030
9980,1192902,932,30,030,932030
9981,1192902,923,10,010,923010
9982,1192902,932,30,030,932030
9983,1192902,932,340,340,932340
9984,1192902,932,70,070,932070
9985,1193001,923,10,010,923010
9986,1193002,923,10,010,923010
9987,1193101,923,10,010,923010
9988,1193101,932,70,070,932070
9989,1193102,923,10,010,923010
9990,1193102,932,70,070,932070
9991,1193201,923,10,010,923010
9992,1193401,923,10,010,923010
9993,1193501,923,10,010,923010
9994,1193502,923,10,010,923010
9995,1193601,937,420,420,937420
9996,1193602,937,420,420,937420
9997,1193802,936,20,020,936020
9998,1193802,936,20,020,936020
9999,1193902,936,20,020,936020
10000,1193902,936,20,020,936020
10001,1194301,932,70,070,932070
10002,1194302,932,70,070,932070
10003,1194303,932,70,070,932070
10004,1194304,932,70,070,932070
10005,1194305,932,70,070,932070
10006,1194306,932,70,070,932070
10007,1194502,933,10,010,933010
10008,,,,000,000
10009,1194502,932,340,340,932340
10010,1194701,938,50,050,938050
10011,,,,000,000
10012,,,,000,000
10013,,,,000,000
10014,,,,000,000
10015,1195301,932,70,070,932070
10016,,,,000,000
10017,1195301,937,350,350,937350
10018,1195301,932,310,310,932310
10019,1195301,932,410,410,932410
10020,1195302,932,70,070,932070
10021,,,,000,000
10022,1195302,937,350,350,937350
10023,1195302,932,310,310,932310
10024,1195302,932,410,410,932410
10025,1195303,931,200,200,931200
10026,1195303,931,190,190,931190
10027,1195303,911,230,230,911230
10028,1195303,932,30,030,932030
10029,1195303,931,370,370,931370
10030,,,,000,000
10031,1195303,931,100,100,931100
10032,1195303,931,380,380,931380
10033,1195303,931,210,210,931210
10034,1195303,931,200,200,931200
10035,1195303,931,380,380,931380
10036,1195303,931,210,210,931210
10037,1195303,931,200,200,931200
10038,1195304,932,70,070,932070
10039,,,,000,000
10040,1195304,937,350,350,937350
10041,1195501,931,20,020,931020
10042,1195501,937,20,020,937020
10043,1195502,931,20,020,931020
10044,1195502,937,20,020,937020
10045,1195503,931,20,020,931020
10046,1195503,937,20,020,937020
10047,,,,000,000
10048,1195504,931,20,020,931020
10049,1195504,937,20,020,937020
10050,,,,000,000
10051,,,,000,000
10052,,,,000,000
10053,,,,000,000
10054,,,,000,000
10055,,,,000,000
10056,1195901,932,10,010,932010
10057,1195901,932,400,400,932400
10058,1195901,932,10,010,932010
10059,1195901,931,370,370,931370
10060,1195901,932,400,400,932400
10061,1195901,932,40,040,932040
10062,1195901,936,20,020,936020
10063,1195902,932,10,010,932010
10064,1195902,932,400,400,932400
10065,1195902,932,10,010,932010
10066,1195902,931,370,370,931370
10067,1195902,932,400,400,932400
10068,1195902,932,40,040,932040
10069,1195902,936,20,020,936020
10070,1196101,931,100,100,931100
10071,1196201,911,240,240,911240
10072,1196201,911,240,240,911240
10073,1196202,911,240,240,911240
10074,1196202,911,240,240,911240
10075,1196301,938,50,050,938050
10076,1196301,911,230,230,911230
10077,1196302,938,50,050,938050
10078,1196302,911,230,230,911230
10079,1196401,932,60,060,932060
10080,1196402,932,60,060,932060
10081,1196602,921,40,040,921040
10082,1197001,936,380,380,936380
10083,1197001,936,10,010,936010
10084,1197001,932,340,340,932340
10085,1197002,936,380,380,936380
10086,1197002,936,10,010,936010
10087,1197002,932,340,340,932340
10088,1197004,932,30,030,932030
10089,1197004,934,30,030,934030
10090,1197101,932,30,030,932030
10091,1197201,937,430,430,937430
10092,1197202,937,430,430,937430
10093,1197401,938,90,090,938090
10094,1197403,938,90,090,938090
10095,1197404,936,20,020,936020
10096,1197501,938,70,070,938070
10097,1197501,936,20,020,936020
10098,1197502,938,70,070,938070
10099,1197502,936,20,020,936020
10100,1197701,932,400,400,932400
10101,1197702,932,400,400,932400
10102,1197801,938,50,050,938050
10103,1197801,938,50,050,938050
10104,1197802,938,50,050,938050
10105,1198201,931,370,370,931370
10106,1198202,931,370,370,931370
10107,1198401,932,340,340,932340
10108,1198401,932,340,340,932340
10109,1198501,933,10,010,933010
10110,1198501,933,10,010,933010
10111,1198501,933,10,010,933010
10112,1198501,933,10,010,933010
10113,1198501,933,310,310,933310
10114,1198501,933,310,310,933310
10115,1198501,934,30,030,934030
10116,1198501,934,30,030,934030
10117,1198501,935,370,370,935370
10118,1198501,935,370,370,935370
10119,1198501,933,30,030,933030
10120,1198501,933,30,030,933030
10121,1198501,923,50,050,923050
10122,1198501,923,50,050,923050
10123,1198501,933,10,010,933010
10124,1198501,933,320,320,933320
10125,1198501,933,10,010,933010
10126,1198501,933,320,320,933320
10127,1198501,939,20,020,939020
10128,1198501,939,20,020,939020
10129,1198502,933,10,010,933010
10130,1198502,933,10,010,933010
10131,1198502,933,10,010,933010
10132,1198502,933,10,010,933010
10133,1198502,933,310,310,933310
10134,1198502,933,310,310,933310
10135,1198502,934,30,030,934030
10136,1198502,934,30,030,934030
10137,1198502,935,370,370,935370
10138,1198502,935,370,370,935370
10139,1198502,933,30,030,933030
10140,1198502,933,30,030,933030
10141,1198502,923,50,050,923050
10142,1198502,923,50,050,923050
10143,1198502,933,10,010,933010
10144,1198502,933,10,010,933010
10145,1198502,933,10,010,933010
10146,1198502,933,320,320,933320
10147,1198502,933,10,010,933010
10148,1198502,933,320,320,933320
10149,1198502,939,20,020,939020
10150,1198502,939,20,020,939020
10151,1198701,933,360,360,933360
10152,1198701,933,380,380,933380
10153,1198701,933,360,360,933360
10154,,,,000,000
10155,1198701,933,350,350,933350
10156,1198701,933,310,310,933310
10157,1198702,933,360,360,933360
10158,1198702,931,270,270,931270
10159,1198702,933,360,360,933360
10160,,,,000,000
10161,1198704,931,270,270,931270
10162,1198704,931,10,010,931010
10163,,,,000,000
10164,1198801,931,380,380,931380
10165,1198801,934,20,020,934020
10166,1198801,925,40,040,925040
10167,1198801,932,330,330,932330
10168,1198801,932,30,030,932030
10169,1198801,911,230,230,911230
10170,1198802,931,380,380,931380
10171,1198802,932,70,070,932070
10172,1198802,932,330,330,932330
10173,1198802,933,30,030,933030
10174,1198901,911,10,010,911010
10175,1198901,931,90,090,931090
10176,1198901,934,20,020,934020
10177,1198901,934,20,020,934020
10178,1198901,934,340,340,934340
10179,1198901,932,410,410,932410
10180,1198901,933,370,370,933370
10181,1198901,934,20,020,934020
10182,1198901,934,30,030,934030
10183,1198901,934,340,340,934340
10184,1198902,911,10,010,911010
10185,1198902,931,90,090,931090
10186,1198902,934,20,020,934020
10187,1198902,934,20,020,934020
10188,1198902,934,340,340,934340
10189,1198902,932,410,410,932410
10190,1198902,934,20,020,934020
10191,1198902,934,30,030,934030
10192,1198902,934,340,340,934340
10193,,,,000,000
10194,1199301,933,310,310,933310
10195,,,,000,000
10196,1199301,933,390,390,933390
10197,1199301,934,30,030,934030
10198,1199301,933,310,310,933310
10199,1199301,933,390,390,933390
10200,1199301,937,90,090,937090
10201,1199301,937,80,080,937080
10202,1199301,933,310,310,933310
10203,1199301,931,250,250,931250
10204,1199301,936,10,010,936010
10205,1199301,933,310,310,933310
10206,1199301,931,110,110,931110
10207,,,,000,000
10208,1199302,933,310,310,933310
10209,,,,000,000
10210,1199302,933,390,390,933390
10211,1199302,934,30,030,934030
10212,1199302,933,310,310,933310
10213,1199302,933,390,390,933390
10214,1199302,937,90,090,937090
10215,1199302,937,80,080,937080
10216,1199302,933,310,310,933310
10217,1199302,931,250,250,931250
10218,1199302,936,10,010,936010
10219,1199302,933,310,310,933310
10220,1199302,931,110,110,931110
10221,1199401,933,320,320,933320
10222,1199401,934,10,010,934010
10223,1199401,937,350,350,937350
10224,1199401,937,350,350,937350
10225,1199401,933,360,360,933360
10226,1199402,933,320,320,933320
10227,1199402,934,10,010,934010
10228,1199402,937,350,350,937350
10229,1199402,937,350,350,937350
10230,1199402,933,360,360,933360
10231,1199501,936,310,310,936310
10232,,,,000,000
10233,1199501,926,20,020,926020
10234,1199501,921,90,090,921090
10235,,,,000,000
10236,1199501,934,340,340,934340
10237,1199501,936,20,020,936020
10238,,,,000,000
10239,1199502,926,20,020,926020
10240,1199502,921,90,090,921090
10241,,,,000,000
10242,1199502,937,330,330,937330
10243,1199701,931,190,190,931190
10244,1199701,931,240,240,931240
10245,1199701,931,240,240,931240
10246,1199701,923,50,050,923050
10247,1199701,932,60,060,932060
10248,1199701,931,10,010,931010
10249,1199701,923,10,010,923010
10250,1199701,933,360,360,933360
10251,1199701,932,410,410,932410
10252,1199701,931,10,010,931010
10253,1199701,933,10,010,933010
10254,1199702,931,190,190,931190
10255,1199702,931,240,240,931240
10256,1199702,931,240,240,931240
10257,1199702,923,50,050,923050
10258,1199702,932,60,060,932060
10259,1199702,931,10,010,931010
10260,1199702,923,10,010,923010
10261,1199702,933,360,360,933360
10262,1199702,932,410,410,932410
10263,1199702,931,10,010,931010
10264,1199702,933,10,010,933010
10265,1200101,937,60,060,937060
10266,1200101,932,10,010,932010
10267,1200102,937,60,060,937060
10268,1200102,932,10,010,932010
10269,1200103,937,60,060,937060
10270,1200103,931,190,190,931190
10271,1200103,932,10,010,932010
10272,1200401,932,30,030,932030
10273,,,,000,000
10274,1200401,931,380,380,931380
10275,1200402,932,30,030,932030
10276,,,,000,000
10277,1200403,931,270,270,931270
10278,,,,000,000
10279,,,,000,000
10280,1200601,933,380,380,933380
10281,1200601,933,310,310,933310
10282,1200601,933,310,310,933310
10283,1200604,933,10,010,933010
10284,1200604,933,10,010,933010
10285,1200605,933,10,010,933010
10286,1200605,925,30,030,925030
10287,1200605,925,30,030,925030
10288,1200701,937,350,350,937350
10289,1200701,934,380,380,934380
10290,1200701,933,10,010,933010
10291,1200701,933,350,350,933350
10292,1200701,934,330,330,934330
10293,1200701,936,20,020,936020
10294,1200701,933,310,310,933310
10295,1200701,933,320,320,933320
10296,1200701,934,350,350,934350
10297,1200701,934,20,020,934020
10298,1200701,936,20,020,936020
10299,1200702,937,350,350,937350
10300,1200702,934,380,380,934380
10301,1200702,933,10,010,933010
10302,1200702,933,350,350,933350
10303,1200702,933,10,010,933010
10304,1200702,934,330,330,934330
10305,1200702,933,310,310,933310
10306,1200702,933,320,320,933320
10307,1200702,934,350,350,934350
10308,1200702,934,20,020,934020
10309,1200702,936,20,020,936020
10310,1200703,937,350,350,937350
10311,1200703,933,30,030,933030
10312,1200704,937,350,350,937350
10313,,,,000,000
10314,1200704,911,230,230,911230
10315,1200704,931,100,100,931100
10316,,,,000,000
10317,1200704,933,310,310,933310
10318,1200704,921,90,090,921090
10319,1200705,937,350,350,937350
10320,1200901,933,310,310,933310
10321,1200901,932,40,040,932040
10322,,,,000,000
10323,1200902,933,310,310,933310
10324,1200902,932,40,040,932040
10325,,,,000,000
10326,1200902,933,380,380,933380
10327,1201001,933,380,380,933380
10328,1201001,933,320,320,933320
10329,1201002,933,380,380,933380
10330,1201101,933,320,320,933320
10331,1201203,933,320,320,933320
10332,1201203,933,320,320,933320
10333,1201301,931,10,010,931010
10334,1201301,934,30,030,934030
10335,1201301,933,320,320,933320
10336,1201501,935,10,010,935010
10337,1201501,932,310,310,932310
10338,1201501,931,270,270,931270
10339,,,,000,000
10340,1201502,935,10,010,935010
10341,1201502,932,310,310,932310
10342,1201502,931,270,270,931270
10343,,,,000,000
10344,1201602,911,30,030,911030
10345,1201701,937,350,350,937350
10346,1201701,934,30,030,934030
10347,1201701,934,370,370,934370
10348,1201702,935,10,010,935010
10349,1201702,937,350,350,937350
10350,1201702,934,30,030,934030
10351,1201703,935,10,010,935010
10352,,,,000,000
10353,1201703,937,350,350,937350
10354,1201703,934,30,030,934030
10355,1201703,935,10,010,935010
10356,1201801,934,340,340,934340
10357,1201801,934,30,030,934030
10358,1201801,934,320,320,934320
10359,1201802,934,340,340,934340
10360,1201802,934,30,030,934030
10361,1201803,934,30,030,934030
10362,1202002,933,360,360,933360
10363,1202201,933,360,360,933360
10364,1202201,933,310,310,933310
10365,1202202,933,310,310,933310
10366,,,,000,000
10367,1202301,933,310,310,933310
10368,1202301,933,310,310,933310
10369,,,,000,000
10370,1202304,934,30,030,934030
10371,1202304,934,30,030,934030
10372,1202501,938,50,050,938050
10373,1202502,938,50,050,938050
10374,,,,000,000
10375,1202502,932,40,040,932040
10376,1202502,934,320,320,934320
10377,,,,000,000
10378,1202601,933,380,380,933380
10379,,,,000,000
10380,1202601,935,20,020,935020
10381,,,,000,000
10382,1202602,935,20,020,935020
10383,1202603,932,60,060,932060
10384,1202603,936,20,020,936020
10385,1202604,935,10,010,935010
10386,1202604,935,10,010,935010
10387,1202701,934,310,310,934310
10388,1202701,931,10,010,931010
10389,1202701,934,30,030,934030
10390,1202701,931,20,020,931020
10391,1202701,932,60,060,932060
10392,1202701,938,60,060,938060
10393,1202701,936,30,030,936030
10394,1202702,936,30,030,936030
10395,1202702,921,90,090,921090
10396,1202702,934,30,030,934030
10397,1202702,932,410,410,932410
10398,1202702,938,350,350,938350
10399,1202801,933,310,310,933310
10400,,,,000,000
10401,1202801,933,310,310,933310
10402,1202801,933,310,310,933310
10403,1202801,933,310,310,933310
10404,1202802,933,310,310,933310
10405,1202802,933,310,310,933310
10406,,,,000,000
10407,1202802,933,310,310,933310
10408,1202802,933,310,310,933310
10409,1202802,933,360,360,933360
10410,1202803,925,30,030,925030
10411,1202803,921,90,090,921090
10412,1202803,925,30,030,925030
10413,1202804,925,30,030,925030
10414,1202901,933,310,310,933310
10415,1202902,933,310,310,933310
10416,1203301,938,60,060,938060
10417,1203301,938,60,060,938060
10418,1203302,938,60,060,938060
10419,1203302,938,60,060,938060
10420,1203401,938,60,060,938060
10421,1203401,936,20,020,936020
10422,1203501,937,330,330,937330
10423,1203502,937,330,330,937330
10424,1203503,937,330,330,937330
10425,1203504,937,330,330,937330
10426,1203601,938,60,060,938060
10427,1203601,938,60,060,938060
10428,1203602,938,60,060,938060
10429,1203801,938,60,060,938060
10430,1203801,936,20,020,936020
10431,1203801,938,60,060,938060
10432,1203801,921,310,310,921310
10433,1203901,937,90,090,937090
10434,1203901,937,90,090,937090
10435,1203901,938,350,350,938350
10436,1203902,937,90,090,937090
10437,1203902,937,90,090,937090
10438,1203902,938,350,350,938350
10439,,,,000,000
10440,,,,000,000
10441,1204001,933,380,380,933380
10442,1204001,935,20,020,935020
10443,1204002,933,380,380,933380
10444,1204002,938,90,090,938090
10445,1204002,935,20,020,935020
10446,1204101,938,60,060,938060
10447,1204102,938,60,060,938060
10448,1204202,936,320,320,936320
10449,1204202,938,50,050,938050
10450,1204202,933,10,010,933010
10451,,,,000,000
10452,1204203,938,50,050,938050
10453,1204203,936,20,020,936020
10454,1204203,935,330,330,935330
10455,1204301,925,50,050,925050
10456,1204301,938,60,060,938060
10457,,,,000,000
10458,1204301,934,10,010,934010
10459,1204301,936,450,450,936450
10460,1204302,925,50,050,925050
10461,1204302,938,60,060,938060
10462,,,,000,000
10463,1204302,934,10,010,934010
10464,1204302,936,450,450,936450
10465,1204303,925,50,050,925050
10466,1204303,938,60,060,938060
10467,,,,000,000
10468,1204303,934,10,010,934010
10469,1204303,936,450,450,936450
10470,1204601,925,30,030,925030
10471,1204601,933,370,370,933370
10472,1204801,933,320,320,933320
10473,1204801,933,320,320,933320
10474,1204801,934,30,030,934030
10475,1204901,925,20,020,925020
10476,1204901,925,20,020,925020
