PID,M_ID,nature,culture,traffic,accom,food,shopping,info,facility,kind,program,price,cong,total
1183003,121056,4,4,4,4,3,4,5,4,4,4,3,2,4
1183003,105223,4,4,4,4,4,4,4,4,4,4,3,4,4
1183004,105224,5,4,4,4,4,4,4,3,4,4,4,4,4
1183004,121044,4,4,4,4,4,4,4,4,4,4,4,4,4
1183005,121044,4,4,4,4,4,4,4,4,4,4,4,4,4
1183101,301145,4,4,3,4,4,4,3,4,4,4,3,3,4
1183101,301143,3,3,3,3,3,3,3,3,3,3,3,3,3
1183102,301139,3,3,3,4,3,3,3,4,4,4,4,3,4
1183102,301143,3,3,3,3,3,3,3,3,3,3,3,3,3
1183201,302074,3,3,4,4,4,3,4,4,4,3,4,4,3
1183201,302119,4,4,3,3,3,3,3,3,3,3,2,2,3
1183201,302127,3,3,4,3,4,3,4,4,4,3,4,4,3
1183201,302130,2,2,3,2,3,2,4,4,4,2,4,3,2
1183201,302132,4,3,3,4,4,3,4,4,4,3,4,3,3
1183201,302137,3,3,3,3,3,3,3,3,4,3,2,2,3
1183201,302139,4,2,3,3,4,2,4,4,4,2,4,3,2
1183201,302140,4,4,4,4,4,4,4,4,4,4,4,4,4
1183202,302074,3,3,4,4,4,3,4,4,4,3,4,4,3
1183202,302119,4,4,3,3,3,3,3,3,3,3,2,2,3
1183202,302127,3,3,4,3,4,3,4,4,4,3,4,4,3
1183202,302130,2,2,3,2,3,2,4,4,4,2,4,3,2
1183202,302132,4,3,3,4,4,3,4,4,4,3,4,3,3
1183202,302137,3,3,3,3,3,3,3,3,4,3,2,2,3
1183202,302139,4,2,3,3,4,2,4,4,4,2,4,3,2
1183202,302140,4,4,4,4,4,4,4,4,4,4,4,4,4
1183301,116733,4,4,4,4,4,4,4,4,4,4,4,4,4
1183301,116733,4,4,4,4,4,4,4,4,4,4,4,4,4
1183301,116733,4,4,4,4,4,4,4,4,4,4,4,4,4
1183302,116733,4,4,4,4,4,4,4,4,4,4,4,4,4
1183302,116733,4,4,4,4,4,4,4,4,4,4,4,4,4
1183302,116733,4,4,4,4,4,4,4,4,4,4,4,4,4
1183304,109146,4,4,4,4,4,4,4,4,4,4,4,4,4
1183401,109844,4,4,4,4,5,4,4,3,4,4,4,4,4
1183504,109856,4,3,4,3,3,3,4,4,4,3,4,3,3
1183504,109857,4,4,4,4,4,4,4,4,4,4,4,4,4
1183601,301062,4,4,4,4,4,5,4,5,5,3,4,4,4
1183601,303268,4,4,4,4,4,4,5,5,4,4,4,4,4
1183601,301063,4,3,4,4,4,4,4,4,4,3,4,4,4
1183601,303269,5,4,4,4,4,4,4,4,4,4,4,4,4
1183601,303510,4,4,3,4,4,4,4,4,4,4,4,3,4
1183602,301054,4,4,4,4,4,4,4,4,4,4,4,4,4
1183602,301055,5,4,4,4,5,5,5,5,4,3,4,4,4
1183602,301056,4,4,3,4,4,4,4,4,4,3,4,4,4
1183602,301057,5,4,4,4,4,4,4,4,4,4,4,4,4
1183602,301058,4,4,4,4,4,4,4,4,4,3,4,4,4
1183602,301060,5,5,4,4,5,4,4,4,4,4,4,4,4
1183602,301061,4,4,4,4,5,4,4,4,4,4,4,4,4
1183602,303279,5,5,4,5,5,5,5,5,4,4,4,4,5
1183602,303271,5,4,4,4,4,4,5,5,4,5,4,4,4
1183602,303272,4,4,4,4,4,4,4,4,4,4,4,4,4
1183602,303277,5,4,4,4,4,4,4,5,5,4,4,4,4
1183602,303273,5,4,4,4,4,4,4,4,4,5,4,4,4
1183602,303274,5,5,5,4,4,4,5,5,5,4,4,4,4
1183602,303275,4,4,4,4,4,4,5,5,4,4,4,4,4
1183602,303276,5,4,4,4,4,4,5,5,4,4,4,4,4
1183602,303511,5,4,4,4,4,4,4,4,4,4,4,4,4
1183603,303511,5,4,4,4,4,4,4,4,4,4,4,4,4
1183701,105989,4,4,3,4,4,4,5,4,5,5,3,3,4
1183701,105991,5,4,3,3,4,4,3,4,5,4,3,4,4
1183701,105993,4,4,3,3,3,3,4,4,3,5,2,3,5
1183702,105989,4,4,3,4,4,4,5,4,5,5,3,3,4
1183702,105991,5,4,3,3,4,4,3,4,5,4,3,4,4
1183702,105993,4,4,3,3,3,3,4,4,3,5,2,3,5
1183702,114785,4,4,4,4,5,4,4,4,4,4,3,4,4
1183801,302281,3,3,3,3,4,3,4,4,4,3,3,3,3
1183801,303311,5,4,4,4,3,4,3,2,3,3,3,3,4
1183801,303313,4,4,3,4,4,4,4,4,4,4,4,2,4
1183802,302281,3,3,3,3,4,3,4,4,4,3,3,3,3
1183802,303311,5,4,4,4,3,4,3,2,3,3,3,3,4
1183802,303313,4,4,3,4,4,4,4,4,4,4,4,2,4
1183802,303315,4,3,3,3,4,3,3,3,3,3,3,3,3
1183802,303316,3,4,3,4,3,4,3,3,3,3,3,3,4
1183802,303319,4,4,4,4,4,4,4,4,3,4,3,3,4
1183802,303320,4,4,4,4,4,4,4,4,3,4,4,4,4
1183804,301516,5,4,4,5,4,4,4,4,4,4,3,4,4
1183804,302225,4,4,4,4,4,4,4,4,4,4,4,4,4
1183804,302228,4,4,3,4,4,4,3,2,4,4,4,3,4
1183804,302231,4,4,3,4,4,4,4,4,3,4,2,3,4
1183804,302237,3,4,3,4,3,4,4,3,4,4,4,3,4
1183804,302240,3,3,3,3,4,3,3,3,3,3,2,2,3
1183804,302255,4,4,4,4,4,4,4,4,4,4,4,4,4
1183804,302274,4,4,3,3,3,4,3,3,3,4,3,3,4
1183804,303794,4,4,4,4,4,4,4,4,4,4,4,4,4
1183804,303795,4,4,4,4,4,4,4,4,4,4,4,3,4
1183804,303796,3,3,4,3,4,3,4,4,4,3,4,3,3
1183804,303797,5,4,3,4,3,4,4,4,4,4,3,3,4
1183804,303798,3,3,4,3,4,3,4,4,4,3,4,3,3
1183804,303800,4,4,4,4,3,4,4,2,3,4,3,3,4
1183804,303801,3,3,3,3,4,3,4,4,4,3,3,3,3
1183804,303804,4,4,3,4,4,4,4,4,4,4,4,3,4
1183804,303805,4,4,3,4,3,4,4,4,4,4,4,3,4
1183804,303808,4,4,4,4,4,4,4,3,3,4,3,3,4
1183804,303302,4,4,4,4,4,3,3,4,4,4,4,4,4
1183804,303809,3,3,3,3,2,3,4,4,4,3,4,3,3
1183804,303816,4,4,4,4,3,3,4,4,4,4,3,3,4
1183804,303818,3,3,3,3,4,3,3,3,3,3,3,3,3
1183804,303819,4,4,3,4,3,4,3,3,3,4,3,3,4
1183804,303821,3,4,3,3,3,3,4,3,3,3,3,3,3
1183804,303823,4,4,3,4,3,4,3,3,3,4,2,3,4
1183804,303826,3,3,4,3,4,3,4,4,3,3,4,3,3
1183804,303827,3,3,3,3,3,4,4,4,4,4,3,2,3
1183805,302263,3,3,3,2,3,3,3,3,3,3,3,3,2
1183805,302267,1,1,4,1,4,1,4,4,4,1,1,2,1
1183805,302254,3,3,3,3,3,3,3,3,3,3,3,3,3
1183805,302235,4,4,3,4,2,4,4,4,3,3,2,3,4
1183805,302238,4,4,4,4,4,4,4,4,4,4,4,4,4
1183805,302226,3,3,3,4,3,3,3,3,3,3,3,3,4
1183805,302229,3,3,3,4,3,3,3,3,3,3,3,3,4
1183805,302230,3,3,3,3,3,3,3,3,3,3,3,3,3
1183805,303396,3,3,4,3,3,3,3,3,3,3,3,3,3
1183805,303397,4,4,4,4,4,4,4,4,4,4,4,4,4
1183805,303399,4,3,4,4,3,3,3,4,4,4,4,4,4
1183805,303400,4,3,4,4,3,3,3,4,4,4,4,4,4
1183805,303401,4,3,4,4,3,3,4,4,4,4,4,4,4
1183901,121073,4,4,4,4,4,4,4,4,4,4,4,4,4
1183901,121076,3,4,4,4,4,4,3,3,4,4,3,4,4
1183902,104395,4,5,4,5,4,5,4,4,4,5,4,4,5
1183902,104396,3,3,4,5,4,5,4,4,5,5,4,4,5
1183902,104394,4,5,3,5,4,5,4,4,5,5,4,4,5
1183902,121082,4,4,5,4,4,4,4,4,5,4,4,4,4
1183902,104397,4,5,4,5,4,5,4,4,4,5,4,4,5
1183902,121073,4,4,4,4,4,4,4,4,4,4,4,4,4
1183902,121076,3,4,4,4,4,4,3,3,4,4,3,4,4
1183902,121081,4,5,4,5,4,5,4,5,5,5,4,4,5
1183903,121076,3,4,4,4,4,4,3,3,4,4,3,4,4
1183903,121083,3,3,3,3,4,3,4,4,4,3,4,4,3
1183904,121076,3,4,4,4,4,4,3,3,4,4,3,4,4
1183904,121084,3,3,4,3,4,4,4,4,4,3,3,3,3
1184102,105970,3,3,4,3,4,3,4,4,4,3,4,4,3
1184102,105969,4,4,3,4,4,4,4,4,4,4,4,4,4
1184102,105972,4,4,3,4,4,4,4,3,4,4,4,3,4
1184102,105973,5,4,4,4,4,4,4,4,4,4,4,4,4
1184201,118653,4,4,4,4,4,4,4,4,4,4,2,2,4
1184201,118658,4,4,4,4,4,4,4,4,4,4,4,3,4
1184201,118661,4,4,4,4,4,4,4,4,4,4,4,4,4
1184202,118653,4,4,4,4,4,4,4,4,4,4,2,2,4
1184202,118658,4,4,4,4,4,4,4,4,4,4,4,3,4
1184202,118661,4,4,4,4,4,4,4,4,4,4,4,4,4
1184301,105189,4,4,4,4,4,4,4,4,5,4,4,4,4
1184402,104389,4,4,3,4,4,4,4,4,4,4,4,4,4
1184402,104391,5,4,4,4,4,4,4,4,4,4,4,3,4
1184402,104388,4,4,4,4,4,5,4,3,4,4,3,3,4
1184402,117020,4,4,4,4,4,4,4,4,4,4,4,4,4
1184402,117016,4,4,4,4,4,4,4,5,5,4,4,4,4
1184402,117017,4,3,4,3,4,3,3,4,4,3,4,4,3
1184402,117019,4,4,4,4,4,4,3,4,4,4,4,4,4
1184501,105817,5,4,4,4,4,4,4,3,4,4,3,3,4
1184501,120972,4,3,4,3,3,3,3,4,3,3,3,3,3
1184502,105817,5,4,4,4,4,4,4,3,4,4,3,3,4
1184502,120972,4,3,4,3,3,3,3,4,3,3,3,3,3
1184701,105137,4,4,3,4,4,4,4,4,4,4,3,4,4
1184702,105154,4,4,3,4,4,4,4,3,4,4,3,4,4
1184702,105137,4,4,3,4,4,4,4,4,4,4,3,4,4
1184702,105157,3,3,5,3,4,3,4,3,4,3,4,4,3
1184702,105160,4,4,4,4,4,4,4,4,4,4,3,3,4
1184702,105166,4,4,4,4,4,4,4,4,4,4,4,4,4
1184702,105170,4,4,4,4,4,4,4,4,4,4,4,4,4
1184702,105176,4,3,4,3,4,3,4,4,4,3,4,4,3
1184702,117032,4,4,3,4,4,4,4,4,4,4,4,4,4
1184702,117033,4,4,4,4,4,4,4,4,4,4,4,4,4
1184702,117034,4,3,3,3,4,3,3,3,4,3,4,3,3
1184702,117038,4,4,4,4,4,4,4,4,4,4,4,4,4
1184705,105137,4,4,3,4,4,4,4,4,4,4,3,4,4
1184801,105185,4,4,3,4,4,4,3,3,4,4,3,4,4
1184801,105190,4,4,3,4,4,4,3,3,4,4,4,3,4
1184801,105191,4,4,4,4,4,4,4,4,4,4,4,3,4
1184801,105194,4,4,3,4,4,4,4,4,4,4,4,3,4
1184801,117009,4,4,4,4,4,4,4,4,4,4,4,4,4
1184801,117010,4,4,4,4,4,4,4,4,4,4,4,4,4
1184801,117013,3,3,4,3,4,3,4,3,4,3,4,3,3
1184801,117011,4,4,4,4,4,4,4,4,4,4,4,4,4
1185101,118047,4,4,4,4,4,4,4,4,4,4,4,4,4
1185102,118047,4,4,4,4,4,4,4,4,4,4,4,4,4
1185104,118185,5,5,4,4,4,5,5,5,5,5,4,4,5
1185104,118188,4,4,4,5,4,4,4,4,4,4,4,4,4
1185201,105875,4,4,5,4,5,4,4,4,4,4,4,4,4
1185201,116765,4,4,4,4,5,4,4,4,4,4,4,4,4
1185202,105863,4,4,4,4,4,4,4,4,4,4,4,4,4
1185202,105863,4,4,4,4,4,4,4,4,4,4,4,4,4
1185202,105881,5,5,4,4,5,3,4,4,4,5,3,4,5
1185202,105875,4,4,5,4,5,4,4,4,4,4,4,4,4
1185202,116767,4,4,4,4,4,4,4,4,4,4,4,4,4
1185202,116765,4,4,4,4,5,4,4,4,4,4,4,4,4
1185203,105863,4,4,4,4,4,4,4,4,4,4,4,4,4
1185203,105863,4,4,4,4,4,4,4,4,4,4,4,4,4
1185203,116765,4,4,4,4,5,4,4,4,4,4,4,4,4
1185301,109281,4,4,4,4,4,4,4,4,4,4,4,4,4
1185301,109282,4,4,4,4,3,4,4,3,3,4,3,4,4
1185301,109283,4,4,4,4,3,4,4,4,4,4,4,4,4
1185301,109286,5,4,4,4,4,4,4,4,4,4,4,4,4
1185301,109287,4,4,4,4,4,4,4,4,4,4,4,4,4
1185301,109290,4,4,4,4,4,4,4,4,4,4,4,4,4
1185301,121250,5,4,4,4,3,4,4,4,3,4,4,4,4
1185301,109291,4,4,4,4,3,4,4,4,4,4,4,4,4
1185301,121251,5,4,3,3,4,3,3,4,4,4,4,4,3
1185301,121254,5,4,4,4,4,4,4,4,4,4,4,4,4
1185301,121252,4,4,4,4,4,5,3,4,4,4,3,4,4
1185303,109292,5,4,4,3,4,4,4,4,4,4,4,4,4
1185303,109295,5,4,4,4,4,4,4,4,4,4,4,4,4
1185303,109297,4,4,4,4,4,4,4,4,3,4,4,4,4
1185303,109298,4,4,4,3,4,4,4,3,4,4,4,4,4
1185303,121267,5,5,4,4,5,4,4,3,3,4,4,4,4
1185303,121271,5,4,4,4,4,4,3,4,3,4,4,4,4
1185305,110761,4,4,4,4,4,4,4,4,4,4,4,4,4
1185305,110762,4,4,4,4,4,4,4,4,4,4,4,4,4
1185305,121274,5,4,3,4,4,3,4,4,3,3,4,4,3
1185307,302498,5,5,5,4,5,5,4,4,4,5,5,5,4
1185307,302499,5,4,4,4,5,5,5,5,5,4,4,4,4
1185307,302504,5,5,5,3,4,3,5,5,5,3,4,4,3
1185307,302514,5,5,3,5,4,5,5,5,5,5,4,4,5
1185307,302520,5,5,5,5,4,5,5,5,5,5,5,3,5
1185307,302522,5,5,4,5,5,5,5,5,5,5,4,4,5
1185307,302526,5,5,5,5,5,5,5,5,5,5,5,5,5
1185307,302526,5,5,5,5,5,5,5,5,5,5,5,5,5
1185307,118733,4,4,4,4,4,4,4,4,4,4,4,4,4
1185307,118738,3,4,4,4,5,4,4,5,4,4,4,4,4
1185307,118743,4,4,4,4,3,4,4,4,4,4,4,4,4
1185307,118744,3,4,4,4,3,4,4,4,4,4,4,4,4
1185401,119735,3,3,3,3,3,3,3,3,3,3,3,3,3
1185402,119735,3,3,3,3,3,3,3,3,3,3,3,3,3
1185402,122478,4,4,5,4,4,3,4,4,4,3,4,4,3
1185701,109240,5,4,4,4,4,3,4,4,4,4,4,4,4
1185701,121101,4,5,4,4,4,3,4,3,4,4,4,4,4
1185701,121102,4,4,4,4,4,4,3,3,3,4,4,4,4
1185702,109240,5,4,4,4,4,3,4,4,4,4,4,4,4
1185702,109244,4,4,3,4,4,4,4,3,3,4,3,3,4
1185702,121101,4,5,4,4,4,3,4,3,4,4,4,4,4
1185702,121102,4,4,4,4,4,4,3,3,3,4,4,4,4
1185703,110232,4,4,4,4,4,4,4,4,4,4,4,4,4
1185703,122673,4,4,3,4,3,4,4,4,3,4,4,5,4
1185703,121101,4,5,4,4,4,3,4,3,4,4,4,4,4
1185901,300131,4,4,4,4,3,3,4,4,4,3,4,4,4
1185901,300278,4,4,4,4,4,4,4,4,4,4,4,4,4
1185901,300280,4,4,4,4,3,3,4,4,4,3,3,3,4
1185901,300282,4,3,3,5,3,3,3,3,3,3,3,3,5
1185901,300318,4,3,4,3,3,3,3,3,4,3,3,4,3
1185901,300323,3,3,3,3,3,3,3,3,3,3,3,3,3
1185901,300470,4,4,4,4,4,3,3,4,4,3,3,4,4
1185901,300472,3,3,3,3,3,3,3,3,3,3,4,4,3
1185901,300473,3,3,3,3,3,3,3,3,3,3,3,3,3
1185901,300555,4,4,5,4,5,4,4,4,4,4,4,4,4
1185901,300559,3,3,5,3,3,3,3,4,4,3,3,3,3
1185901,300560,4,4,5,4,4,3,4,4,4,3,3,3,4
1185901,300597,5,5,5,5,4,5,5,5,5,5,5,5,5
1185901,300599,4,5,5,5,5,5,5,5,5,5,5,5,5
1185901,300601,5,5,5,5,5,5,4,4,4,4,4,4,5
1185901,300808,5,5,5,5,5,5,5,5,5,5,5,5,5
1185901,300811,5,5,5,5,5,5,5,5,5,5,5,5,5
1185901,300818,5,5,5,5,4,4,4,4,5,5,3,3,5
1185901,300819,5,5,5,5,3,3,4,4,5,4,2,2,5
1185901,300820,3,3,3,3,3,3,4,5,5,3,2,2,3
1185901,300993,4,4,4,5,4,4,5,5,5,4,4,4,5
1185901,301064,4,4,4,4,4,3,3,4,4,3,3,3,4
1185901,301068,4,4,4,4,3,3,4,4,4,4,4,3,4
1185901,301069,3,3,3,3,3,3,3,3,3,3,3,3,3
1185901,301589,5,5,5,5,4,4,5,5,5,5,3,3,5
1185901,301594,5,5,5,4,4,3,4,4,4,4,2,3,4
1185901,301595,3,3,4,3,3,3,4,4,4,4,3,4,3
1185901,301727,5,5,3,5,4,3,5,5,5,5,5,5,5
1185901,301728,5,5,3,4,3,3,4,4,5,5,4,4,5
1185901,301729,5,5,2,3,3,3,4,5,3,5,4,5,5
1185901,301792,5,5,4,4,4,4,4,4,4,4,4,4,4
1185901,301796,5,5,5,5,5,4,4,4,4,4,4,4,5
1185901,301799,5,5,5,4,5,3,3,3,3,3,3,3,4
1185901,301962,5,5,3,4,3,3,4,4,4,3,3,4,4
1185901,301964,5,5,4,5,4,4,4,4,4,3,3,3,5
1185901,301966,5,4,4,5,4,4,4,4,4,4,3,4,5
1185901,302107,5,5,5,4,3,3,4,4,4,3,3,3,4
1185901,302111,5,5,4,4,3,3,3,3,3,3,3,3,4
1185901,302117,4,4,4,3,3,3,4,3,3,3,3,3,3
1185901,302543,5,5,5,5,5,5,5,5,5,5,5,5,5
1185901,302544,5,5,5,5,5,5,5,5,5,5,5,5,5
1185901,302545,5,5,5,5,5,5,5,5,5,5,5,5,5
1185901,302976,4,4,4,4,4,4,4,4,4,4,4,4,4
1185901,302978,4,3,3,3,3,3,3,3,3,3,3,3,3
1185901,303037,5,5,5,5,5,4,4,4,4,4,4,3,5
1185901,303039,5,5,5,5,5,5,5,4,3,3,3,3,5
1185901,303043,4,4,4,4,4,4,4,4,4,4,4,4,4
1185901,303044,3,3,3,5,3,3,3,3,3,3,3,3,5
1185901,303055,5,5,5,5,4,4,4,5,5,4,4,4,5
1185901,303057,3,3,3,3,3,4,4,4,3,3,3,3,3
1185901,303059,4,4,4,4,4,4,3,3,3,3,4,4,4
1185901,303179,5,5,5,5,3,3,4,4,3,3,3,3,5
1185901,303183,3,3,3,3,3,3,3,3,3,3,3,3,3
1185901,303184,4,4,4,4,3,3,3,3,3,3,3,3,4
1185901,303498,4,4,4,5,4,5,5,5,5,4,4,4,5
1185901,303501,4,4,4,5,3,3,3,4,4,4,4,4,5
1185901,303507,3,3,3,4,3,3,3,4,4,4,4,4,4
1185902,300131,4,4,4,4,3,3,4,4,4,3,4,4,4
1185902,300278,4,4,4,4,4,4,4,4,4,4,4,4,4
1185902,300280,4,4,4,4,3,3,4,4,4,3,3,3,4
1185902,300282,4,3,3,5,3,3,3,3,3,3,3,3,5
1185902,300318,4,3,4,3,3,3,3,3,4,3,3,4,3
1185902,300323,3,3,3,3,3,3,3,3,3,3,3,3,3
1185902,300470,4,4,4,4,4,3,3,4,4,3,3,4,4
1185902,300472,3,3,3,3,3,3,3,3,3,3,4,4,3
1185902,300473,3,3,3,3,3,3,3,3,3,3,3,3,3
1185902,300555,4,4,5,4,5,4,4,4,4,4,4,4,4
1185902,300559,3,3,5,3,3,3,3,4,4,3,3,3,3
1185902,300560,4,4,5,4,4,3,4,4,4,3,3,3,4
1185902,300588,5,5,5,5,4,4,4,1,4,4,4,5,5
1185902,300597,5,5,5,5,4,5,5,5,5,5,5,5,5
1185902,300599,4,5,5,5,5,5,5,5,5,5,5,5,5
1185902,300601,5,5,5,5,5,5,4,4,4,4,4,4,5
1185902,300693,5,5,5,5,4,3,4,3,4,4,4,5,5
1185902,300708,5,5,5,5,3,3,4,4,4,3,3,3,5
1185902,300710,5,5,5,5,3,4,4,4,4,4,4,4,5
1185902,300765,5,4,5,5,4,4,4,4,4,4,3,5,5
1185902,300766,5,5,5,5,4,4,4,5,5,5,5,5,5
1185902,300808,5,5,5,5,5,5,5,5,5,5,5,5,5
1185902,300811,5,5,5,5,5,5,5,5,5,5,5,5,5
1185902,300818,5,5,5,5,4,4,4,4,5,5,3,3,5
1185902,300819,5,5,5,5,3,3,4,4,5,4,2,2,5
1185902,300820,3,3,3,3,3,3,4,5,5,3,2,2,3
1185902,300832,5,5,5,5,5,5,5,5,5,5,5,5,5
1185902,300993,4,4,4,5,4,4,5,5,5,4,4,4,5
1185902,301064,4,4,4,4,4,3,3,4,4,3,3,3,4
1185902,301068,4,4,4,4,3,3,4,4,4,4,4,3,4
1185902,301069,3,3,3,3,3,3,3,3,3,3,3,3,3
1185902,301005,5,5,5,5,5,5,5,5,5,5,5,5,5
1185902,301006,5,4,4,3,4,3,3,4,3,4,3,4,3
1185902,301065,5,5,5,5,4,3,5,5,5,5,5,5,5
1185902,301070,4,5,5,5,3,3,4,4,4,4,4,4,5
1185902,301118,5,5,5,5,4,3,5,5,5,5,5,5,5
1185902,301121,5,5,5,5,4,4,4,4,4,4,4,4,5
1185902,301232,5,5,5,5,5,5,5,5,5,5,5,5,5
1185902,301234,5,5,5,5,4,4,4,4,5,5,5,5,5
1185902,301589,5,5,5,5,4,4,5,5,5,5,3,3,5
1185902,301593,5,5,5,4,5,5,5,5,3,4,3,4,4
1185902,301594,5,5,5,4,4,3,4,4,4,4,2,3,4
1185902,301595,3,3,4,3,3,3,4,4,4,4,3,4,3
1185902,301727,5,5,3,5,4,3,5,5,5,5,5,5,5
1185902,301728,5,5,3,4,3,3,4,4,5,5,4,4,5
1185902,301729,5,5,2,3,3,3,4,5,3,5,4,5,5
1185902,301792,5,5,4,4,4,4,4,4,4,4,4,4,4
1185902,301796,5,5,5,5,5,4,4,4,4,4,4,4,5
1185902,301799,5,5,5,4,5,3,3,3,3,3,3,3,4
1185902,301014,4,4,4,3,4,3,3,4,4,3,3,3,3
1185902,301962,5,5,3,4,3,3,4,4,4,3,3,4,4
1185902,301964,5,5,4,5,4,4,4,4,4,3,3,3,5
1185902,301966,5,4,4,5,4,4,4,4,4,4,3,4,5
1185902,302036,5,5,5,5,4,4,4,4,4,4,3,4,5
1185902,302107,5,5,5,4,3,3,4,4,4,3,3,3,4
1185902,302111,5,5,4,4,3,3,3,3,3,3,3,3,4
1185902,302117,4,4,4,3,3,3,4,3,3,3,3,3,3
1185902,302403,5,5,5,5,3,3,4,4,4,4,4,4,5
1185902,302543,5,5,5,5,5,5,5,5,5,5,5,5,5
1185902,302544,5,5,5,5,5,5,5,5,5,5,5,5,5
1185902,302545,5,5,5,5,5,5,5,5,5,5,5,5,5
1185902,303127,5,5,5,5,4,4,4,4,4,4,4,4,5
1185902,303181,4,4,4,5,4,4,4,3,3,3,3,4,5
1185902,302832,5,5,5,5,3,4,4,4,4,4,4,4,5
1185902,302873,5,5,5,5,5,5,5,5,5,5,3,3,5
1185902,302875,5,5,5,5,5,5,5,5,5,5,2,2,5
1185902,302877,5,5,5,5,4,3,4,4,4,4,4,4,5
1185902,302878,5,5,5,5,3,4,4,4,4,4,4,4,5
1185902,302974,5,5,4,5,4,4,4,4,4,4,4,4,5
1185902,302976,4,4,4,4,4,4,4,4,4,4,4,4,4
1185902,302978,4,3,3,3,3,3,3,3,3,3,3,3,3
1185902,303037,5,5,5,5,5,4,4,4,4,4,4,3,5
1185902,303039,5,5,5,5,5,5,5,4,3,3,3,3,5
1185902,303043,4,4,4,4,4,4,4,4,4,4,4,4,4
1185902,303055,5,5,5,5,4,4,4,5,5,4,4,4,5
1185902,303057,3,3,3,3,3,4,4,4,3,3,3,3,3
1185902,303059,4,4,4,4,4,4,3,3,3,3,4,4,4
1185902,303126,4,4,4,5,4,3,3,3,3,4,4,4,5
1185902,303128,4,4,4,5,4,4,4,4,3,3,3,4,5
1185902,303179,5,5,5,5,3,3,4,4,3,3,3,3,5
1185902,303183,3,3,3,3,3,3,3,3,3,3,3,3,3
1185902,303184,4,4,4,4,3,3,3,3,3,3,3,3,4
1185902,303498,4,4,4,5,4,5,5,5,5,4,4,4,5
1185902,303501,4,4,4,5,3,3,3,4,4,4,4,4,5
1185902,303507,3,3,3,4,3,3,3,4,4,4,4,4,4
1185903,300278,4,4,4,4,4,4,4,4,4,4,4,4,4
1185903,300280,4,4,4,4,3,3,4,4,4,3,3,3,4
1185903,300282,4,3,3,5,3,3,3,3,3,3,3,3,5
1185903,300318,4,3,4,3,3,3,3,3,4,3,3,4,3
1185903,300323,3,3,3,3,3,3,3,3,3,3,3,3,3
1185903,300470,4,4,4,4,4,3,3,4,4,3,3,4,4
1185903,300472,3,3,3,3,3,3,3,3,3,3,4,4,3
1185903,300473,3,3,3,3,3,3,3,3,3,3,3,3,3
1185903,300555,4,4,5,4,5,4,4,4,4,4,4,4,4
1185903,300559,3,3,5,3,3,3,3,4,4,3,3,3,3
1185903,300560,4,4,5,4,4,3,4,4,4,3,3,3,4
1185903,300597,5,5,5,5,4,5,5,5,5,5,5,5,5
1185903,300599,4,5,5,5,5,5,5,5,5,5,5,5,5
1185903,300601,5,5,5,5,5,5,4,4,4,4,4,4,5
1185903,300808,5,5,5,5,5,5,5,5,5,5,5,5,5
1185903,300811,5,5,5,5,5,5,5,5,5,5,5,5,5
1185903,300818,5,5,5,5,4,4,4,4,5,5,3,3,5
1185903,300819,5,5,5,5,3,3,4,4,5,4,2,2,5
1185903,300820,3,3,3,3,3,3,4,5,5,3,2,2,3
1185903,300993,4,4,4,5,4,4,5,5,5,4,4,4,5
1185903,301064,4,4,4,4,4,3,3,4,4,3,3,3,4
1185903,301068,4,4,4,4,3,3,4,4,4,4,4,3,4
1185903,301069,3,3,3,3,3,3,3,3,3,3,3,3,3
1185903,301033,4,4,4,5,4,3,4,4,4,4,4,4,5
1185903,301065,5,5,5,5,4,3,5,5,5,5,5,5,5
1185903,301070,4,5,5,5,3,3,4,4,4,4,4,4,5
1185903,301118,5,5,5,5,4,3,5,5,5,5,5,5,5
1185903,301121,5,5,5,5,4,4,4,4,4,4,4,4,5
1185903,301123,5,5,5,5,4,5,5,5,5,5,5,5,5
1185903,301232,5,5,5,5,5,5,5,5,5,5,5,5,5
1185903,301234,5,5,5,5,4,4,4,4,5,5,5,5,5
1185903,301589,5,5,5,5,4,4,5,5,5,5,3,3,5
1185903,301593,5,5,5,4,5,5,5,5,3,4,3,4,4
1185903,301594,5,5,5,4,4,3,4,4,4,4,2,3,4
1185903,301595,3,3,4,3,3,3,4,4,4,4,3,4,3
1185903,301596,4,3,4,5,4,4,4,4,4,5,3,4,5
1185903,301727,5,5,3,5,4,3,5,5,5,5,5,5,5
1185903,301728,5,5,3,4,3,3,4,4,5,5,4,4,5
1185903,301729,5,5,2,3,3,3,4,5,3,5,4,5,5
1185903,301792,5,5,4,4,4,4,4,4,4,4,4,4,4
1185903,301796,5,5,5,5,5,4,4,4,4,4,4,4,5
1185903,301799,5,5,5,4,5,3,3,3,3,3,3,3,4
1185903,301802,5,5,5,5,3,3,4,4,4,4,3,2,5
1185903,301961,5,5,5,5,3,3,4,4,5,5,3,4,5
1185903,301962,5,5,3,4,3,3,4,4,4,3,3,4,4
1185903,301964,5,5,4,5,4,4,4,4,4,3,3,3,5
1185903,301966,5,4,4,5,4,4,4,4,4,4,3,4,5
1185903,302035,4,4,4,4,4,4,4,4,4,4,4,4,4
1185903,302107,5,5,5,4,3,3,4,4,4,3,3,3,4
