PID,M_ID,q6_1,q6_1_1
1525702,109124,911,230
1525702,109116,931,190
1525702,109125,932,30
1525702,120881,932,60
1525702,120886,932,60
1525702,120891,932,30
1525702,120897,931,270
1525704,109114,931,380
1525704,120886,932,60
1525704,120933,911,40
1525801,109054,931,370
1525801,121653,937,350
1525801,121658,932,10
1525801,121661,931,10
1525801,121654,923,310
1525801,121664,931,200
1525801,121665,931,210
1525801,121656,911,140
1525801,121657,931,200
1525801,121667,932,10
1525802,109061,932,60
1525802,109068,932,410
1525802,109073,934,380
1525802,121653,937,350
1525802,121678,911,140
1525802,121654,923,310
1525802,121683,931,320
1525802,121656,911,140
1525802,121657,931,200
1525803,107908,925,20
1525803,107926,931,100
1525803,115305,911,230
1525803,115312,931,100
1525804,300334,931,100
1525804,300337,931,100
1525901,108436,932,60
1525901,121281,932,60
1525902,108436,932,60
1525902,108441,931,370
1525902,121281,932,60
1525902,121317,921,90
1525903,108446,931,370
1525903,108448,932,320
1525903,121281,932,60
1525903,121320,936,20
1525904,108450,931,190
1525904,121281,932,60
1526001,107537,938,370
1526001,107539,935,370
1526001,107546,925,40
1526001,116442,935,370
1526001,116445,936,440
1526001,116446,937,90
1526001,116448,935,40
1526002,107537,938,370
1526002,107539,935,370
1526002,116442,935,370
1526002,116445,936,440
1526002,116446,937,90
1526002,116448,935,40
1526101,108334,932,340
1526101,108338,932,320
1526101,108337,937,20
1526101,108339,931,380
1526102,108334,932,340
1526102,108338,932,320
1526102,108337,937,20
1526301,121437,931,20
1526501,123145,932,30
1526502,123164,931,270
1526502,123167,931,370
1526502,123169,931,200
1526503,123170,931,10
1526703,105237,931,200
1526801,121330,934,380
1526802,121330,934,380
1526803,121330,934,380
1526804,121330,934,380
1527101,109020,931,380
1527101,119403,921,90
1527101,119405,932,410
1527102,109020,931,380
1527102,119403,921,90
1527102,119405,932,410
1527103,109020,931,380
1527104,109020,931,380
1527201,300080,923,310
1527201,300081,931,370
1527201,300136,931,270
1527201,300267,923,310
1527201,300277,932,360
1527201,300317,932,360
1527201,300383,911,130
1527201,300605,931,370
1527201,300777,923,310
1527201,300776,931,320
1527201,300778,931,270
1527201,300933,936,20
1527201,300986,931,370
1527201,301021,931,370
1527201,302730,931,200
1527201,302731,931,180
1527201,302732,932,400
1527201,302733,931,320
1527201,302776,923,310
1527201,303053,932,70
1527201,303757,931,200
1527201,303758,932,60
1527202,300080,923,310
1527202,300081,931,370
1527202,300136,931,270
1527202,300267,923,310
1527202,300277,932,360
1527202,300317,932,360
1527202,300383,911,130
1527202,300605,931,370
1527202,300776,931,320
1527202,300778,931,270
1527202,300933,936,20
1527202,300986,931,370
1527202,301021,931,370
1527202,302730,931,200
1527202,302731,931,180
1527202,302732,932,400
1527202,302733,931,320
1527202,302736,931,220
1527202,302776,923,310
1527202,303053,932,70
1527202,303757,931,200
1527202,303758,932,60
1527401,108130,931,380
1527401,108135,931,250
1527401,108139,931,370
1527401,121340,931,270
1527401,121350,932,70
1527402,108145,931,370
1527402,108130,931,380
1527402,108152,931,380
1527402,108135,931,250
1527402,108163,931,250
1527402,108167,931,130
1527402,108160,931,250
1527402,121344,931,380
1527402,121346,931,370
1527402,121347,923,10
1527402,121340,931,270
1527402,121349,932,60
1527601,109025,931,190
1527601,109029,931,270
1527601,109032,931,370
1527601,109034,937,20
1527601,119367,932,60
1527601,119372,931,190
1527601,119376,931,370
1527601,119378,931,380
1527602,109025,931,190
1527602,109029,931,270
1527602,109032,931,370
1527602,109034,937,20
1527602,119367,932,60
1527602,119372,931,190
1527602,119376,931,370
1527602,119378,931,380
1527606,109039,923,310
1527606,119367,932,60
1527606,119376,931,370
1527608,119367,932,60
1527608,119372,931,190
1527608,119376,931,370
1527608,119378,931,380
1527701,109051,931,230
1527701,109062,923,80
1527701,109057,931,180
1527701,121303,939,20
1527701,121307,931,370
1527702,109051,931,230
1527702,109057,931,180
1527702,121303,939,20
1527702,121307,931,370
1527703,109072,932,30
1527703,109051,931,230
1527703,109057,931,180
1527703,121303,939,20
1527703,121307,931,370
1527703,121310,911,10
1527704,109077,911,230
1527704,109051,931,230
1527704,109057,931,180
1527704,121303,939,20
1527704,121311,911,220
1527704,121307,931,370
1527901,108584,932,60
1527901,108588,934,380
1527901,108590,932,60
1527901,108594,931,190
1527901,121293,939,20
1527901,121295,932,60
1527902,108584,932,60
1527902,108588,934,380
1527902,108596,911,10
1527902,108590,932,60
1527902,108594,931,190
1527902,121293,939,20
1527902,121295,932,60
1527903,108584,932,60
1527903,108598,932,410
1527903,108588,934,380
1527903,108601,931,370
1527903,108605,911,210
1527903,121293,939,20
1527903,121298,931,370
1527903,121299,911,210
1527903,121301,931,380
1527903,121295,932,60
1528101,109512,931,50
1528101,109512,938,370
1528101,109513,931,10
1528101,121013,929,10
1528101,121013,933,360
1528101,121015,937,80
1528101,121015,921,100
1528301,300801,931,380
1528301,303606,934,380
1528301,303597,911,230
1528301,303598,931,170
1528301,303583,931,110
1528302,303606,934,380
1528303,300294,931,60
1528303,303606,934,380
1528501,109673,932,10
1528501,109678,931,370
1528501,109666,939,20
1528501,109675,931,220
1528501,118613,932,60
1528501,109679,931,370
1528501,118616,934,380
1528501,118606,931,370
1528501,118630,939,20
1528501,118626,932,60
1528502,109682,932,30
1528502,109687,911,50
1528502,109689,932,10
1528502,109684,932,10
1528502,109666,939,20
1528502,109691,931,130
1528502,118646,932,10
1528502,118606,931,370
1528502,118640,931,370
1528503,109177,911,30
1528503,109180,923,310
1528503,109174,932,10
1528503,120989,932,350
1528503,120992,932,330
1528503,120994,911,250
1528503,120982,936,30
1528503,120983,933,30
1528503,120987,932,340
1528601,301210,911,10
1528601,301211,935,380
1528601,303452,932,60
1528601,303455,932,400
1528601,303456,937,10
1528602,301210,911,10
1528602,301211,935,380
1528602,303452,932,60
1528602,303455,932,400
1528602,303456,937,10
1528801,300353,932,320
1528802,300348,935,20
1528802,300350,932,60
1528802,300351,932,60
1528802,300352,931,270
1528802,300353,932,320
1528802,301421,911,240
1528802,301422,931,370
1528802,301427,931,370
1528802,301430,931,200
1528802,301432,934,380
1528802,301028,937,350
1528802,301434,936,20
1528802,301440,932,390
1528802,301442,932,10
1528802,303460,936,20
1528802,301439,931,180
1528802,301443,931,370
1528803,300353,932,320
1528803,303460,936,20
1528901,109486,932,60
1528901,109487,911,90
1528901,109490,911,90
1528901,114748,939,20
1529101,108585,931,380
1529101,108586,931,270
1529101,108624,931,190
1529101,109499,932,60
1529101,109510,931,210
1529101,120844,931,370
1529101,120889,911,240
1529102,108624,931,190
1529102,108796,911,50
1529102,108632,931,370
1529102,109499,932,60
1529102,109510,931,210
1529102,120844,931,370
1529102,120889,911,240
1529202,109851,921,10
1529202,109853,934,380
1529202,118032,921,90
1529403,122734,932,60
1529501,119387,935,10
1529502,102289,933,20
1529502,119387,935,10
1529502,119408,933,10
1529503,119387,935,10
1529504,119387,935,10
1529601,119787,932,400
1529601,119796,932,30
1529602,119787,932,400
1529602,119796,932,30
1529603,105753,935,20
1529603,119809,934,380
1529603,119796,932,30
1529603,119812,932,30
1529604,119796,932,30
1529701,122536,932,60
1529701,122541,911,210
1529701,122543,931,70
1529702,122532,921,90
1529702,122536,932,60
1529702,122543,931,70
1529801,121103,921,90
1529802,121106,932,60
1529802,102301,936,10
1529802,102302,932,20
1529802,102303,921,60
1529802,102304,936,60
1529802,900087,936,10
1529802,900088,932,20
1529802,900089,921,60
1529802,900090,936,60
1529802,121103,921,90
1530201,102005,934,330
1530501,100757,923,310
1530502,100769,931,140
1530502,100772,931,240
1530502,100757,923,310
1530504,100774,921,90
1530504,116911,936,20
1530701,102735,932,410
1530701,102728,935,30
1530701,116939,932,390
1530701,116940,932,340
1530701,116941,925,40
1530701,116942,935,40
1530702,102728,935,30
1530702,116939,932,390
1530702,116940,932,340
1530702,116941,925,40
1530702,116942,935,40
1530705,121471,925,40
1532101,107199,932,10
1532101,107201,931,190
1532101,107203,931,190
1532101,119053,932,340
1532101,119061,931,370
1532101,119065,932,340
1532102,107199,932,10
1532102,107201,931,190
1532102,107203,931,190
1532102,119053,932,340
1532102,119061,931,370
1532102,119065,932,340
1532103,107199,932,10
1532103,119053,932,340
1532103,119061,931,370
1532104,107199,932,10
1532104,107201,931,190
1532104,119053,932,340
1532104,119061,931,370
1532104,119065,932,340
1532201,106558,931,190
1532201,106564,937,20
1532201,116429,932,60
1532201,116430,933,10
1532201,116434,932,20
1532202,106558,931,190
1532202,106564,937,20
1532202,116429,932,60
1532202,116430,933,10
1532202,116434,932,20
1532402,109603,932,10
1532404,109611,937,40
1532404,109614,931,190
1532405,109616,911,240
1532405,117936,932,60
1532501,116451,911,10
1532502,107473,931,20
1532502,116451,911,10
1532601,300177,931,190
1532601,301225,931,190
1532601,301227,932,70
1532601,302176,931,240
1532602,300174,931,190
1532602,301220,931,190
1532602,301225,931,190
1532602,301227,932,70
1532603,300174,931,190
1532603,301220,931,190
1532603,301225,931,190
1532603,301227,932,70
1532701,108549,937,20
1532701,119162,939,20
1532701,119164,934,40
1532702,108559,911,20
1532702,108560,935,40
1532702,108560,938,50
1532702,108604,939,20
1532702,119166,935,40
1532702,119162,939,20
1532702,119164,934,40
1532702,119173,932,20
1532702,119174,934,30
1532703,108549,937,20
1532703,108609,939,20
1532703,119162,939,20
1532901,105607,937,350
1532901,105614,937,350
1532902,105607,937,350
1532902,105614,937,350
1533101,105621,934,30
1533101,117562,933,310
1533101,117565,933,310
1533101,117567,933,350
1533102,105617,933,20
1533102,105621,934,30
1533102,105622,931,250
1533102,117568,933,310
1533103,105621,934,30
1533103,117573,933,310
1533103,117571,931,370
1533104,105617,933,20
1533104,105621,934,30
1533104,117575,934,350
1533201,106437,925,40
1533201,106439,934,30
1533201,106444,933,310
1533201,106446,938,340
1533201,106454,931,270
1533201,106458,934,50
1533201,106462,933,310
1533201,118675,933,310
1533201,118678,933,310
1533201,118679,933,310
1533201,118680,933,350
1533201,118683,933,310
1533201,118685,933,310
1533202,106437,925,40
1533202,106439,934,30
1533202,106444,933,310
1533202,106446,938,340
1533202,106454,931,270
1533202,106458,934,50
1533202,106462,933,310
1533202,118675,933,310
1533202,118678,933,310
1533202,118679,933,310
1533202,118680,933,350
1533301,105541,935,20
1533301,117473,921,90
1533301,117472,921,90
1533302,105541,935,20
1533302,117472,921,90
1534101,107557,936,20
1534101,107558,911,230
1534101,107560,911,230
1534101,107564,937,20
1534101,107576,931,210
1534101,120077,921,90
1534101,120080,936,20
1534101,120087,932,400
1534102,107557,936,20
1534102,107558,911,230
1534102,107560,911,230
1534102,107564,937,20
1534102,107576,931,210
1534102,120077,921,90
1534102,120080,936,20
1534102,120087,932,400
1534301,106070,934,10
1534301,106079,931,210
1534301,106081,931,210
1534301,106083,934,10
1534301,106084,929,10
1534301,118868,934,20
1534301,118888,931,10
1534301,118871,931,90
1534301,118875,934,10
1534301,118877,934,10
1534301,118889,931,10
1534301,118879,934,10
1534302,106070,934,10
1534302,106073,934,10
1534302,106075,934,10
1534302,106076,934,10
1534302,118868,934,20
1534302,106078,934,10
1534302,118871,931,90
1534302,118875,934,10
1534302,118887,934,10
1534302,118877,934,10
1534302,118879,934,10
1534401,106768,934,20
1534401,106767,932,310
1534401,106769,934,20
1534401,120060,934,380
1534401,120061,932,60
1534402,106765,921,110
1534402,106768,934,20
1534402,106767,932,310
1534402,106769,934,20
1534402,120060,934,380
1534402,120061,932,60
1534601,107589,934,380
1534601,107592,936,20
1534601,107599,934,80
1534601,117648,934,380
1534601,117664,938,50
1534601,117667,936,20
1534601,117668,934,380
1534601,117660,934,40
1534602,107589,934,380
1534602,107592,936,20
1534602,107599,934,80
1534602,117648,934,380
1534602,117660,934,40
1534603,117663,934,80
1534801,120066,935,20
1534802,120066,935,20
1534803,120071,911,230
1534803,120066,935,20
1534803,120074,921,90
1534804,120066,935,20
1534901,119720,934,30
1534902,119720,934,30
1535003,105273,934,30
1535003,900229,934,30
1535301,106379,934,380
1535301,109504,934,350
1535301,123383,934,50
1535302,106379,934,380
1535302,123383,934,50
1535401,109916,934,310
1535401,109918,911,140
1535401,109903,934,380
1535401,109925,934,310
1535401,118564,934,30
1535401,118575,935,380
1535401,118591,934,340
1535402,109821,925,30
1535402,109903,934,380
1535402,118605,932,400
1535402,118564,934,30
1535402,118645,934,20
1535402,118575,935,380
1535402,118591,934,340
1535402,118659,935,30
1535403,109821,925,30
1535403,109903,934,380
1535403,118564,934,30
1535403,118575,935,380
1535403,118591,934,340
1535404,109821,925,30
1535404,118564,934,30
1535404,118575,935,380
1535501,300369,938,30
1535501,303478,911,130
1535502,300366,925,30
1535502,300368,925,40
1535502,300369,938,30
1535502,300370,925,40
1535502,301794,925,20
1535502,301798,935,10
1535502,301791,935,320
1535502,301793,934,20
1535502,301788,923,40
1535502,301790,925,30
1535502,301778,925,30
1535502,301779,934,330
1535502,301801,934,60
1535502,303478,911,130
1535901,109526,934,380
1535901,113273,934,30
1535901,113278,936,20
1535902,109526,934,380
1535902,113273,934,30
1535902,113278,936,20
1536401,109535,934,20
1536401,109540,933,350
1536401,109547,934,310
1536401,109552,934,330
1536401,109559,933,30
1536401,120145,934,20
1536401,120149,935,10
1536401,120155,935,340
1536401,120158,934,50
1536402,109535,934,20
1536402,109540,933,350
1536402,109547,934,310
1536402,109552,934,330
1536402,109559,933,30
1536402,120145,934,20
1536402,120149,935,10
1536402,120155,935,340
1536402,120158,934,50
1536403,109547,934,310
1536403,120155,935,340
1536601,103535,934,330
1536601,103541,936,310
1536601,112713,938,50
1536601,112708,935,310
1536602,103535,934,330
1536602,103546,939,10
1536602,103547,936,20
1536602,103541,936,310
1536602,112713,938,50
1536602,112708,935,310
1536602,112716,936,20
1536602,112717,936,10
1536701,103621,911,230
1536701,115830,939,10
1536701,115831,936,330
1536701,115833,923,80
1536702,103621,911,230
1536702,103681,924,40
1536702,115830,939,10
1536702,115831,936,330
1536702,115833,923,80
1536801,120699,935,370
1536801,120697,936,20
1536801,120700,931,10
1536802,120697,936,20
1536803,120697,936,20
1536804,120697,936,20
1536901,300623,936,450
1536901,300618,935,60
